_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
5315,18806,11130,Vengeance,"Action,Crime,Drama",0,,,,Vengeance,"Action,Adventure,Drama",,,46,"Gil Medina,"
5316,18811,3858,Bone Tomahawk,"Adventure,Drama,Horror",132,71.0,37986.0,S. Craig Zahler,Bone Tomahawk,"Action,Adventure,Horror,Western",133.0,72.0,11576,"S. Craig Zahler,"
5317,18815,9337,Footnote,"Comedy,Drama",107,71.0,4622.0,Joseph Cedar,Footnote,Drama,105.0,74.0,23654,"Joseph Cedar,"
5318,18817,9318,Cheap Thrills,"Comedy,Crime,Drama",88,68.0,13185.0,E.L. Katz,Cheap Thrills,"Comedy,Mystery",85.0,72.0,7847,"E.L. Katz,"
5319,18822,9818,A Tale of Two Sisters,"Drama,Horror,Mystery",115,73.0,43335.0,Jee-woon Kim,A Tale of Two Sisters,"Art House,International,Drama,Horror,Mystery",114.0,76.0,32979,"Jee-woon Kim,"
5320,18837,6000,Attack of the Lederhosenzombies,"Comedy,Horror",78,62.0,75.0,Dominik Hartl,Attack of the Lederhosenzombies,"Comedy,Horror",80.0,,9,"Dominik Hartl,"
5321,18838,5829,Follow,Mystery,74,58.0,42.0,Owen Egerton,Follow,Drama,74.0,,3,
5322,18847,1572,Downhill,"Action,Horror,Sport",82,51.0,64.0,Patricio Valladares,Downhill,"Action,Adventure,Art House,International,Horror,Sports,Fitness",82.0,,6,"Patricio Valladares,"
5323,18863,8750,Enter the Dragon,"Action,Crime,Drama",102,77.0,78375.0,Robert Clouse,Enter the Dragon,"Action,Adventure,Classics,Drama",102.0,78.0,104686,"Robert Clouse,"
5324,18864,13879,4.3.2.1.,"Crime,Mystery",117,59.0,9305.0,"Noel Clarke,Mark Davis",4.3.2.1,"Drama,Mystery",117.0,60.0,4235,"Noel Clarke,Mark Davis,"
5325,18868,4404,The Terra Show,"Crime,Musical",5,63.0,137.0,,The War Show,Documentary,100.0,,1,"Andreas Dalsgaard,Obaidah Zytoon,"
5326,18868,7768,The Terra Show,"Crime,Musical",5,63.0,137.0,,The Truman Show,"Comedy,Drama",103.0,70.0,581311,"Peter Weir,"
5327,18870,15707,The Big I Am,"Crime,Drama,Mystery",105,55.0,1120.0,Nic Auerbach,The Big I Am,"Action,Adventure,Drama,Mystery",106.0,58.0,194,"Nic Auerbach,"
5328,18872,15249,Outlaw,"Action,Crime,Drama",103,58.0,11392.0,Nick Love,Outlaw,"Action,Adventure,Drama",104.0,66.0,8213,"Nick Love,"
5329,18882,16435,Talking Funny,"Comedy,Television",49,80.0,1050.0,John Moffitt,Talking Funny,"Comedy,Documentary",49.0,82.0,125,"John Moffitt,"
5330,18884,16437,Louis C.K.: Chewed Up,"Documentary,Comedy",61,86.0,7182.0,"Louis C.K.,Shannon Hartman",Louis C.K. - Chewed Up,Comedy,60.0,86.0,1289,"Louis C.K.,Shannon Hartman,"
5331,18885,16438,Louis C.K.: Shameless,"Documentary,Comedy",57,87.0,5676.0,Steven J. Santos,Louis C.K.: Shameless,"Comedy,Television",60.0,86.0,552,
5332,18892,12100,Albatross,Drama,90,64.0,4084.0,Niall MacCormick,Albatross,"Art House,International,Comedy,Drama",89.0,62.0,1309,"Niall MacCormick,"
5333,18901,9045,Muscle Shoals,"Documentary,Biography,History",111,77.0,2680.0,Greg 'Freddy' Camalier,Muscle Shoals,"Documentary,Musical,Performing Arts,Special Interest",111.0,84.0,4905,"Greg 'Freddy' Camalier,Greg Camalier,"
5334,18911,3345,Monkey Kingdom,Documentary,81,73.0,2629.0,"Mark Linfield,Alastair Fothergill",Monkey Kingdom,Documentary,85.0,78.0,11400,"Mark Linfield,Alastair Fothergill,"
5335,18912,8841,Bears,Documentary,78,74.0,5164.0,"Alastair Fothergill,Keith Scholey",Bears,"Kids,Family",78.0,80.0,22537,"Alastair Fothergill,Keith Scholey,Adam Chapman,"
5336,18915,14792,African Cats,"Documentary,Adventure",89,76.0,5159.0,"Alastair Fothergill,Keith Scholey",African Cats,"Action,Adventure,Documentary,Special Interest",89.0,76.0,17316,"Alastair Fothergill,Keith Scholey,"
5337,18923,9034,Born to Be Wild,"Documentary,Short,Adventure",40,76.0,2562.0,David Lickley,Born To Be Wild,Documentary,40.0,82.0,11166,"David Lickley,"
5338,18923,14519,Born to Be Wild,"Documentary,Short,Adventure",40,76.0,2562.0,David Lickley,Born to be King,"Comedy,Drama",,,54,"Peter Capaldi,"
5339,18926,5102,Lemmy,"Documentary,Biography,Musical",116,78.0,6172.0,"Greg Olliver,Wes Orshoski",Lemmy,"Documentary,Musical,Performing Arts",116.0,80.0,1073,"Wes Orshoski,Greg Olliver,"
5340,18929,9003,Sound City,"Documentary,Musical",107,78.0,10090.0,Dave Grohl,Sound City,"Documentary,Musical,Performing Arts",108.0,86.0,6718,"Dave Grohl,"
5341,18951,10058,The Doors,"Documentary,Musical",28,81.0,74.0,,The Doors,Drama,138.0,72.0,60364,"Oliver Stone,"
5342,18961,15408,The Matrix Revisited,Documentary,123,74.0,2579.0,Josh Oreck,The Matrix Revisited,"Action,Adventure,Documentary,Science Fiction,Fantasy,Television",123.0,68.0,92806,"Josh Oreck,"
5343,18962,9024,Marwencol,Drama,0,,,,Marwencol,"Documentary,Science Fiction,Fantasy",83.0,82.0,2307,"Jeff Malmberg,"
5344,18963,1618,Presenting Princess Shaw,"Documentary,Musical",83,67.0,248.0,Ido Haar,Presenting Princess Shaw,"Art House,International,Documentary,Musical,Performing Arts",80.0,84.0,343,"Ido Haar,"
5345,18966,2934,For the Love of Spock,"Documentary,Biography",111,78.0,473.0,Adam Nimoy,For the Love of Spock,Documentary,111.0,84.0,526,"Adam Nimoy,"
5346,18968,3594,American Ninja,"Action,Adventure,Romance",95,54.0,10471.0,Sam Firstenberg,American Gun,"Art House,International,Drama",95.0,62.0,3601,"Aric Avelino,"
5347,18975,17621,Streetwise,Documentary,91,83.0,1141.0,Martin Bell,Streetwise,"Documentary,Special Interest",92.0,90.0,294,"Martin Bell,"
5348,18983,17590,Fanarchy,Documentary,88,70.0,32.0,Donna Davies,Fanarchy,Documentary,88.0,,1,"Donna Davies,"
5349,18986,6837,The Sasquatch Gang,Comedy,86,63.0,3890.0,Tim Skousen,The Sasquatch Gang,"Comedy,Science Fiction,Fantasy",84.0,68.0,3238,"Tim Skousen,"
5350,19000,10876,Our Nixon,"Documentary,Biography,Crime",84,66.0,482.0,Penny Lane,Our Nixon,"Documentary,Special Interest",84.0,72.0,1063,"Penny Lane,"
5351,19002,9013,56 Up,Documentary,144,79.0,1516.0,"Michael Apted,Paul Almond",56 Up,"Documentary,Special Interest",139.0,78.0,7130,"Michael Apted,Paul Almond,"
5352,19004,9497,Winnebago Man,"Documentary,Biography,Comedy",85,72.0,4030.0,Ben Steinbauer,Winnebago Man,"Comedy,Documentary,Special Interest",85.0,68.0,19093,"Ben Steinbauer,"
5353,19006,9048,A Film Unfinished,"Documentary,Drama,History",88,73.0,1474.0,Yael Hersonski,A Film Unfinished,"Art House,International,Documentary,Special Interest,Television",89.0,80.0,1215,"Yael Hersonski,"
5354,19007,8998,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Documentary,Biography",91,75.0,4751.0,Errol Morris,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Documentary,Drama,Special Interest",96.0,76.0,3984,"Errol Morris,"
5355,19012,17873,Rolling Papers,"Documentary,Comedy,News",79,60.0,263.0,Mitch Dickman,Rolling Papers,Documentary,79.0,74.0,153,"Mitch Dickman,"
5356,19015,15860,The Scouting Book for Boys,"Drama,Mystery",93,66.0,774.0,Tom Harper,The Scouting Book for Boys,"Drama,Mystery",92.0,68.0,327,"Tom Harper,"
5357,19016,2499,Hannibal Rising,"Crime,Drama,Mystery",121,62.0,87269.0,Peter Webber,Hannibal Rising,"Drama,Horror,Mystery",121.0,66.0,549817,"Peter Webber,"
5358,19017,15189,Face,"Crime,Drama,Mystery",105,68.0,3616.0,Antonia Bird,Face,"Action,Adventure,Drama,Mystery",103.0,72.0,2360,"Antonia Bird,"
5359,19018,14272,Untitled Tom Simpson Project,"Biography,Drama",0,,,,Untitled Wes Anderson Project,,,,21,"Wes Anderson,"
5360,19021,9384,Sightseers,"Adventure,Comedy,Crime",88,65.0,20991.0,Ben Wheatley,Sightseers,Comedy,98.0,68.0,8824,"Ben Wheatley,"
5361,19026,12346,Atlas Shrugged: Who Is John Galt?,"Drama,Mystery,Sci-Fi",99,44.0,1964.0,James Manera,Atlas Shrugged: Who Is John Galt?,"Drama,Mystery,Science Fiction,Fantasy",98.0,56.0,4213,"James Manera,"
5362,19047,15960,One Long Night,"Comedy,Drama,Mystery",90,44.0,86.0,David Siqueiros,Opening Night,Comedy,90.0,,0,"Isaac Rentz,"
5363,19047,16476,One Long Night,"Comedy,Drama,Mystery",90,44.0,86.0,David Siqueiros,Opening Night,"Comedy,Drama,Romance",90.0,88.0,42,"Jack Henry Robbins,"
5364,19047,16863,One Long Night,"Comedy,Drama,Mystery",90,44.0,86.0,David Siqueiros,Opening Night,Comedy,90.0,,0,"Isaac Rentz,"
5365,19052,9978,Sexy Beast,"Crime,Mystery",89,73.0,43657.0,Jonathan Glazer,Sexy Beast,"Comedy,Drama,Mystery",88.0,74.0,38311,"Jonathan Glazer,"
5366,19053,16813,Live 8,"Documentary,Musical",480,75.0,950.0,"Bruce Gowers,Nick Hopkin",Live 8,"Musical,Performing Arts,Television",600.0,64.0,32,
5367,19054,9427,Tyrannosaur,Drama,92,76.0,25060.0,Paddy Considine,Tyrannosaur,"Art House,International,Drama",91.0,78.0,7469,"Paddy Considine,"
5368,19060,7086,Weekender,"Drama,Musical",90,55.0,1526.0,Karl Golden,Weekender,"Comedy,Drama,Musical,Performing Arts",90.0,54.0,305,"Karl Golden,"
5369,19063,15862,Green Street Hooligans,"Crime,Drama,Sport",109,75.0,119208.0,Lexi Alexander,Green Street Hooligans,Drama,106.0,78.0,219658,"Lexi Alexander,"
5370,19064,17994,Body Heat,"Crime,Drama,Romance",113,74.0,23642.0,Lawrence Kasdan,Body Heat,Mystery,113.0,72.0,10095,"Lawrence Kasdan,"
5371,19068,5995,Casualties of War,"Crime,Drama,War",113,71.0,33621.0,Brian De Palma,Casualties of War,"Action,Adventure,Drama",103.0,68.0,21617,"Brian DePalma,"
5372,19069,3689,Snake Eyes,"Crime,Mystery",98,59.0,64671.0,Brian De Palma,Snake Eyes,"Action,Adventure,Drama,Mystery",107.0,56.0,62058,"Brian DePalma,"
5373,19072,720,Wise Guys,"Comedy,Crime",100,56.0,4362.0,Brian De Palma,Wise Guys,Comedy,91.0,58.0,3244,"Brian DePalma,"
5374,19075,4456,Dressed to Kill,Mystery,105,71.0,24483.0,Brian De Palma,Dressed to Kill,"Drama,Horror,Mystery",105.0,70.0,10302,"Brian DePalma,"
5375,19076,16198,Phantom of the Paradise,"Comedy,Drama,Fantasy",92,74.0,11358.0,Brian De Palma,Phantom of the Paradise,"Classics,Comedy,Cult Movies,Horror,Musical,Performing Arts",91.0,78.0,9911,"Brian DePalma,"
5376,19079,8605,Bang the Drum Slowly,"Drama,Sport",96,70.0,4565.0,John D. Hancock,Bang The Drum Slowly,"Classics,Comedy,Drama,Sports,Fitness",96.0,68.0,3762,"John D. Hancock,John Hancock,"
5377,19080,17533,Sisters,"Horror,Mystery",93,70.0,10987.0,Brian De Palma,Sisters,"Horror,Mystery",92.0,40.0,577,"Douglas Buck,"
5378,19082,737,True Confessions,"Crime,Drama",108,64.0,5545.0,Ulu Grosbard,True Confessions,"Drama,Mystery",108.0,66.0,2724,"Ulu Grosbard,"
5379,19083,8609,Bloody Mama,"Crime,Drama",90,56.0,2366.0,Roger Corman,Bloody Mama,"Drama,Mystery",90.0,62.0,1237,"Roger Corman,"
5380,19084,8603,The Last Tycoon,"Drama,Romance",123,64.0,6297.0,Elia Kazan,The Last Tycoon,"Drama,Romance",123.0,62.0,2969,"Elia Kazan,"
5381,19084,14788,The Last Tycoon,"Drama,Romance",123,64.0,6297.0,Elia Kazan,The Last Dragon,"Action,Adventure",,88.0,337,
5382,19085,8607,Born to Win,"Comedy,Crime,Drama",88,57.0,1229.0,Ivan Passer,Born to Win,"Classics,Comedy,Drama",90.0,58.0,869,"Ivan Passer,"
5383,19088,8610,"Hi, Mom!","Comedy,Drama",87,62.0,3220.0,Brian De Palma,"Hi, Mom!","Classics,Comedy",87.0,66.0,3038,"Brian DePalma,"
5384,19089,8613,Greetings,"Comedy,Drama",88,58.0,2316.0,Brian De Palma,Greetings,"Classics,Comedy",88.0,60.0,1547,"Brian DePalma,"
5385,19093,6541,The Last Waltz,"Documentary,Musical",117,82.0,12741.0,Martin Scorsese,The Last Race,Drama,,,20,"Stephen Shin,"
5386,19093,8988,The Last Waltz,"Documentary,Musical",117,82.0,12741.0,Martin Scorsese,The Last Waltz,"Documentary,Musical,Performing Arts",117.0,86.0,13654,"Martin Scorsese,"
5387,19096,8742,Yellow Submarine,"Animation,Adventure,Comedy",85,74.0,19222.0,George Dunning,Yellow Submarine,"Action,Adventure,Animation,Comedy,Cult Movies,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy",87.0,72.0,47404,"George Dunning,"
5388,19099,3930,I Wanna Hold Your Hand,"Comedy,Musical,Romance",104,69.0,3106.0,Robert Zemeckis,I Wanna Hold Your Hand,"Comedy,Drama,Musical,Performing Arts",104.0,72.0,2860,"Robert Zemeckis,"
5389,19110,9102,The Wrecking Crew!,"Documentary,Musical",101,77.0,1623.0,Denny Tedesco,The Wrecking Crew,"Documentary,Musical,Performing Arts",95.0,82.0,5089,"Denny Tedesco,"
5390,19113,12672,Unexpected,"Comedy,Drama",90,57.0,2348.0,Kris Swanberg,Unexpected,"Comedy,Drama",90.0,64.0,4092,"Kris Swanberg,"
5391,19116,1274,The Dwarvenaut,Documentary,84,68.0,143.0,Josh Bishop,The Dwarvenaut,Documentary,83.0,80.0,51,"Josh Bishop,"
5392,19117,4918,Keepers of the Game,Documentary,82,86.0,25.0,Judd Ehrlich,Keepers of the Game,Documentary,83.0,98.0,21,"Judd Ehrlich,"
5393,19118,2730,Petulia,"Drama,Romance",105,73.0,2173.0,Richard Lester,Petulia,"Classics,Drama,Romance",105.0,76.0,922,"Richard Lester,"
5394,19127,2988,The Ritz,Comedy,91,77.0,1759.0,Richard Lester,The Ritz,"Art House,International,Classics,Comedy,Adult",90.0,80.0,659,"Richard Lester,"
5395,19131,351,Control,"Biography,Drama,Musical",122,77.0,51865.0,Anton Corbijn,Control,"Drama,Musical,Performing Arts",122.0,82.0,48233,"Anton Corbijn,"
5396,19135,9723,The U.S. vs. John Lennon,"Documentary,Biography,Musical",99,74.0,4770.0,"David Leaf,John Scheinfeld",The U.S. vs. John Lennon,"Documentary,Musical,Performing Arts",96.0,72.0,18354,"David Leaf,John Scheinfeld,"
5397,19143,9127,Shine a Light,"Documentary,Biography,Musical",122,72.0,9715.0,Martin Scorsese,Shine a Light,"Documentary,Musical,Performing Arts",121.0,72.0,37272,"Martin Scorsese,"
5398,19145,6411,Iris,"Documentary,Biography,History",79,71.0,2752.0,Albert Maysles,Iris,Documentary,80.0,80.0,6013,"Albert Maysles,"
5399,19147,3948,Dior and I,Documentary,90,73.0,2357.0,Frdric Tcheng,Dior and I,"Documentary,Special Interest",90.0,76.0,4598,"Frederic Tcheng,"
5400,19148,9008,Bill Cunningham New York,"Documentary,Biography",84,79.0,4335.0,Richard Press,Bill Cunningham New York,"Documentary,Musical,Performing Arts",84.0,86.0,3951,"Richard Press,"
5401,19151,9592,The September Issue,Documentary,90,70.0,6128.0,R.J. Cutler,The September Issue,"Documentary,Special Interest",90.0,70.0,49555,"R.J. Cutler,"
5402,19163,13901,A Walk in the Clouds,"Drama,Romance",102,66.0,24917.0,Alfonso Arau,A Walk on the Moon,"Drama,Romance",107.0,68.0,9974,"Tony Goldwyn,"
5403,19163,15411,A Walk in the Clouds,"Drama,Romance",102,66.0,24917.0,Alfonso Arau,A Walk in the Clouds,"Drama,Romance",103.0,66.0,62098,"Alfonso Arau,"
5404,19169,8992,Deliver Us from Evil,"Documentary,Crime",101,80.0,8427.0,Amy Berg,Deliver Us from Evil,Documentary,101.0,76.0,19237,"Amy Berg,"
5405,19173,3079,The Chameleon,"Biography,Crime,Drama",106,56.0,1674.0,Jean-Paul Salom,The Chameleon,"Drama,Mystery",106.0,56.0,810,"Jean-Paul Salom,"
5406,19174,9438,Dear Zachary: A Letter to a Son About His Father,"Documentary,Crime,Drama",95,86.0,22347.0,Kurt Kuenne,Dear Zachary: A Letter to a Son About His Father,"Documentary,Drama,Special Interest",95.0,90.0,6797,"Kurt Kuenne,"
5407,19179,4949,The D Train,"Comedy,Drama",101,50.0,7812.0,"Andrew Mogel,Jarrad Paul",The D Train,Comedy,97.0,50.0,3237,"Andrew Mogel,Jarrad Paul,"
5408,19184,9507,Casino Jack and the United States of Money,Documentary,118,71.0,1346.0,Alex Gibney,Casino Jack And The United States Of Money,"Documentary,Special Interest",120.0,76.0,923,"Alex Gibney,"
5409,19185,9406,Margin Call,"Biography,Drama,Mystery",107,71.0,93820.0,J.C. Chandor,Margin Call,Mystery,106.0,74.0,19405,"J.C. Chandor,"
5410,19186,673,Too Big to Fail,"Drama,History,News",99,74.0,11465.0,Curtis Hanson,Too Big to Fail,"Drama,Television",98.0,76.0,926,"Curtis Hanson,"
5411,19198,2313,Real Time,Comedy,22,91.0,184.0,Kyle Newacheck,Real Life,Comedy,99.0,74.0,1224,"Albert Brooks,"
5412,19199,7757,Dorm Daze,Comedy,22,91.0,211.0,Kyle Newacheck,Glory Daze,Comedy,99.0,60.0,2536,"Rich Wilkes,"
5413,19201,6277,My Son the Jihadi,Documentary,0,75.0,42.0,,My Son the Fanatic,"Art House,International,Comedy,Drama,Romance",86.0,70.0,1065,"Udayan Prasad,"
5414,19202,8197,Fearless,Documentary,0,70.0,113.0,,Fearless,Drama,122.0,72.0,12243,"Peter Weir,"
5415,19205,11582,E-Team,Documentary,88,73.0,511.0,"Katy Chevigny,Ross Kauffman",E-Team,Documentary,90.0,72.0,159,"Katy Chevigny,Ross Kauffman,"
5416,19217,1259,The Kill Team,Documentary,79,71.0,792.0,Dan Krauss,The Kill Team,"Documentary,Special Interest",79.0,74.0,2689,"Dan Krauss,"
5417,19228,2465,Almost Heroes,"Adventure,Comedy,Western",90,58.0,13284.0,Christopher Guest,Almost Heroes,"Comedy,Drama",90.0,58.0,37365,"Christopher Guest,"
5418,19231,8822,This Is Spinal Tap,"Comedy,Musical",82,80.0,106279.0,Rob Reiner,This Is Spinal Tap,Comedy,83.0,80.0,126428,"Rob Reiner,"
5419,19237,16466,Jeremy Scott: The People's Designer,Documentary,110,66.0,85.0,Vlad Yudin,Jeremy Scott: The People's Designer,Documentary,110.0,56.0,169,"Vlad Yudin,"
5420,19248,8989,Murderball,"Documentary,Sport",88,78.0,9090.0,"Henry Alex Rubin,Dana Adam Shapiro",Murderball,"Documentary,Special Interest,Sports,Fitness",85.0,78.0,11361,"Henry Alex Rubin,Dana Adam Shapiro,"
5421,19249,8596,The King of Kong,Comedy,0,,,,The King of Comedy,"Comedy,Drama,Mystery",109.0,78.0,26279,"Martin Scorsese,"
5422,19250,8997,Spellbound,"Documentary,Comedy,Mystery",97,77.0,11124.0,Jeffrey Blitz,Spellbound,"Documentary,Special Interest",97.0,74.0,10957,"Jeffrey Blitz,"
5423,19251,8993,Anvil: The Story of Anvil,"Documentary,Biography,Drama",80,80.0,13194.0,Sacha Gervasi,Anvil! The Story of Anvil,"Documentary,Drama,Musical,Performing Arts",90.0,82.0,9025,"Sacha Gervasi,"
5424,19263,17437,Atari: Game Over,Documentary,66,67.0,4044.0,Zak Penn,Atari: Game Over,Documentary,66.0,68.0,229,"Zak Penn,"
5425,19267,12221,1971,"Documentary,History,Mystery",79,73.0,581.0,Johanna Hamilton,1971,"Documentary,Special Interest",80.0,78.0,723,"Johanna Hamilton,"
5426,19274,3341,Wild,"Adventure,Biography,Drama",115,71.0,88874.0,Jean-Marc Valle,Wild,Drama,115.0,76.0,53387,"Jean-Marc Valle,"
5427,19275,3068,Unbroken,"Biography,Drama,Sport",137,72.0,106215.0,Angelina Jolie,Unbroken,Drama,137.0,74.0,52811,"Angelina Jolie,"
5428,19276,1809,A Most Violent Year,"Action,Crime,Drama",125,70.0,47141.0,J.C. Chandor,A Most Violent Year,"Action,Adventure,Drama",125.0,72.0,25742,"J.C. Chandor,"
5429,19278,10624,Killing Them Safely,"Documentary,Drama",100,66.0,387.0,Nick Berardini,Killing Me Softly,"Art House,International,Drama,Mystery,Romance",100.0,58.0,8156,"Kaige Chen,"
5430,19281,10526,Tales of the Grim Sleeper,"Documentary,Crime",110,71.0,1606.0,Nick Broomfield,Tales Of The Grim Sleeper,"Documentary,Special Interest",205.0,76.0,679,"Nick Broomfield,"
5431,19290,9400,Tabloid,"Documentary,Crime",87,71.0,5240.0,Errol Morris,Tabloid,"Documentary,Special Interest",87.0,70.0,11172,"Errol Morris,"
5432,19292,9529,The Cult at the End of the World,Documentary,48,69.0,68.0,Ben Anthony,Encounters at the End of the World,Documentary,99.0,70.0,35640,"Werner Herzog,"
5433,19293,9047,Bigger Stronger Faster*,"Documentary,Sport",105,76.0,11751.0,Chris Bell,"Bigger, Stronger, Faster*","Documentary,Special Interest",106.0,64.0,106259,"Chris Bell,"
5434,19294,11807,Children of God: Lost and Found,Documentary,75,72.0,209.0,Noah Thomson,Children of God: Lost and Found,"Documentary,Special Interest,Faith,Spirituality",75.0,68.0,91,"Noah Thomson,"
5435,19296,4883,Children of God,Drama,104,68.0,1016.0,Kareem Mortimer,Child Of God,"Drama,Mystery",104.0,50.0,2390,"James Franco,"
5436,19301,4392,Tony Robbins: I Am Not Your Guru,Documentary,115,68.0,1228.0,Joe Berlinger,Tony Robbins: I Am Not Your Guru,Documentary,115.0,74.0,232,"Joe Berlinger,"
5437,19304,3362,Whitey: United States of America v. James J. Bulger,"Documentary,Biography,Crime",107,68.0,2266.0,Joe Berlinger,Whitey: United States of America v. James J. Bulger,"Documentary,Special Interest",107.0,72.0,934,"Joe Berlinger,"
5438,19305,12718,Lost for Life,"Documentary,Crime,News",75,68.0,643.0,Joshua Rof,Lust for Life,Comedy,,,9,"Scott Patterson,Patrick Sisam,J.J. Keith,Ken Boynton,"
5439,19308,9328,The Central Park Five,"Documentary,Crime,History",119,77.0,4769.0,"Ken Burns,Sarah Burns",The Central Park Five,"Documentary,Special Interest",120.0,82.0,8250,"Ken Burns,Sarah Burns,David McMahon,"
5440,19319,1441,Trust,"Crime,Drama,Mystery",106,70.0,34697.0,David Schwimmer,Trust,Horror,,82.0,125,
5441,19319,16639,Trust,"Crime,Drama,Mystery",106,70.0,34697.0,David Schwimmer,Trust,Drama,104.0,70.0,10015,"David Schwimmer,"
5442,19319,16953,Trust,"Crime,Drama,Mystery",106,70.0,34697.0,David Schwimmer,Trust,Drama,77.0,,53,
5443,19321,10525,Hot Girls Wanted,Documentary,84,61.0,8875.0,"Jill Bauer,Ronna Gradus",Hot Girls Wanted,Documentary,84.0,66.0,853,"Jill Bauer,Ronna Gradus,"
5444,19325,9298,Gosford Park,"Comedy,Drama,Mystery",131,73.0,65826.0,Robert Altman,Gosford Park,"Comedy,Drama,Mystery",138.0,70.0,48163,"Robert Altman,"
5445,19334,8781,Roman Holiday,"Comedy,Romance",118,81.0,102938.0,William Wyler,Roman Holiday,"Classics,Comedy,Drama,Romance",118.0,82.0,62627,"William Wyler,"
5446,19335,10121,Sabrina,"Comedy,Drama,Romance",113,77.0,45068.0,Billy Wilder,Sabrina,"Comedy,Drama,Romance",127.0,62.0,52117,"Sydney Pollack,"
5447,19336,2314,Terms of Endearment,"Comedy,Drama",132,74.0,40887.0,James L. Brooks,Terms of Endearment,"Comedy,Drama,Romance",132.0,74.0,35947,"James L. Brooks,"
5448,19337,8200,American Heart,"Crime,Drama,Romance",113,68.0,2466.0,Martin Bell,American Heart,Drama,113.0,68.0,1531,"Martin Bell,"
5449,19337,11951,American Heart,"Crime,Drama,Romance",113,68.0,2466.0,Martin Bell,American Made,Mystery,,,176,"Doug Liman,"
5450,19341,18922,Shampoo,"Comedy,Drama",109,63.0,7824.0,Hal Ashby,Shampoo,"Classics,Comedy",110.0,64.0,6413,"Hal Ashby,"
5451,19342,12406,Ironweed,Drama,143,68.0,6362.0,Hector Babenco,Ironweed,"Art House,International,Drama",135.0,68.0,2772,"Hector Babenco,"
5452,19343,505,Coming Home,"Drama,Romance,War",127,73.0,9538.0,Hal Ashby,Coming Home,"Drama,Romance",130.0,74.0,5070,"Hal Ashby,"
5453,19344,8821,Being There,"Comedy,Drama",130,80.0,52257.0,Hal Ashby,Being There,"Comedy,Drama",130.0,82.0,24619,"Hal Ashby,"
5454,19345,18879,Prizzi's Honor,"Comedy,Crime,Drama",130,68.0,18762.0,John Huston,Prizzi's Honor,"Comedy,Drama,Romance",130.0,66.0,7820,"John Huston,J. Huston,"
5455,19346,2287,Funny Lady,"Biography,Comedy,Drama",136,64.0,3747.0,Herbert Ross,Funny Ladies,Comedy,,,122,
5456,19355,8803,The Player,"Comedy,Crime,Drama",124,76.0,42507.0,Robert Altman,The Player,"Comedy,Drama",124.0,74.0,20012,"Robert Altman,"
5457,19355,13668,The Player,"Comedy,Crime,Drama",124,76.0,42507.0,Robert Altman,The Player,Television,,,235,"Mark Piznarski,"
5458,19356,14360,California Split,"Comedy,Drama",108,73.0,3714.0,Robert Altman,California Split,"Classics,Comedy,Drama",108.0,76.0,2861,"Robert Altman,"
5459,19358,6398,Short Cuts,"Comedy,Drama",187,77.0,35509.0,Robert Altman,Short Cuts,"Comedy,Drama",184.0,78.0,22426,"Robert Altman,"
5460,19360,9208,McCabe & Mrs. Miller,"Drama,Western",120,77.0,16281.0,Robert Altman,McCabe & Mrs. Miller,"Classics,Drama,Western",120.0,80.0,8454,"Robert Altman,"
5461,19362,7052,More American Graffiti,"Comedy,Drama,War",110,52.0,3171.0,Bill Norton,More American Graffiti,"Comedy,Drama",111.0,56.0,3916,"Bill L. Norton,"
5462,19364,14168,On a Clear Day You Can See Forever,"Comedy,Drama,Fantasy",129,67.0,2766.0,Vincente Minnelli,On a Clear Day You Can See Forever,"Classics,Comedy,Drama,Musical,Performing Arts,Science Fiction,Fantasy",129.0,72.0,3565,"Vincente Minnelli,Vicente Minelli,"
5463,19382,3543,They All Laughed,"Comedy,Romance",115,64.0,1588.0,Peter Bogdanovich,They All Laughed,"Comedy,Romance",115.0,68.0,639,"Peter Bogdanovich,"
5464,19387,9205,The Man Who Shot Liberty Valance,"Drama,Western",123,81.0,54368.0,John Ford,The Man Who Shot Liberty Valance,"Action,Adventure,Classics,Western",123.0,80.0,23387,"John Ford,"
5465,19394,8911,A Streetcar Named Desire,Drama,122,80.0,79331.0,Elia Kazan,A Streetcar Named Desire,"Classics,Drama",122.0,80.0,54518,"Elia Kazan,"
5466,19396,9149,Chariots of Fire,"Biography,Drama,Sport",125,72.0,41121.0,Hugh Hudson,Chariots of Fire,"Art House,International,Drama,Sports,Fitness",124.0,72.0,36894,"Hugh Hudson,"
5467,19398,8933,The Conversation,"Drama,Mystery",113,79.0,75648.0,Francis Ford Coppola,The Conversation,"Drama,Mystery",113.0,82.0,34423,"Francis Ford Coppola,"
5468,19399,1567,In the Heat of the Night,"Crime,Drama,Mystery",109,80.0,50064.0,Norman Jewison,In the Heat of the Night,"Classics,Drama,Mystery",109.0,78.0,22748,"Norman Jewison,"
