Id,Title,Category,Duration,Rating,Rating_Count,Director
18012,The Proposition,"Drama,Romance",115,64,433,"Lesli Linka Glatter,"
18013,Loved,Drama,109,,15,"Erin Dignam,Erin Digman,"
18014,Michael,"Comedy,Science Fiction,Fantasy",105,58,119484,"Nora Ephron,"
18015,Charlotte Bronte's Jane Eyre,"Drama,Romance",112,70,10546,"Franco Zeffirelli,"
18016,Un divan  New York (A Couch In New York),"Art House,International,Comedy,Romance",109,60,124,"Chantal Akerman,"
18017,The Plague (La Peste),"Art House,International,Drama,Mystery",105,54,127,"Luis Puenzo,"
18018,The Doctor,Drama,125,68,3312,"Randa Haines,"
18019,The Secrets of Dick Smith,"Documentary,Musical,Performing Arts,Television",25,,4,"Anne Lieres,"
18020,Children of a Lesser God,"Drama,Musical,Performing Arts,Romance",119,72,8473,"Randa Haines,"
18021,A Time of Destiny,Drama,118,,87,"Gregory Nava,"
18022,Alice,"Comedy,Drama,Romance",106,66,6806,"Woody Allen,"
18023,Kiss of the Spider Woman,"Art House,International,Drama",119,72,7088,"Hector Babenco,"
18024,Gorky Park,"Drama,Mystery",128,66,4584,"Michael Apted,"
18025,Verna: USO Girl,Drama,90,,7,"Ronald F. Maxwell,"
18026,Rabbit Ears - The Boy Who Drew Cats,"Kids,Family",30,,11,
18027,Last Wedding,"Comedy,Drama,Romance",101,58,705,"Bruce Sweeney,"
18028,Looking for Leonard,Drama,,,5,
18029,Outlaw Prophet: Warren Jeffs,"Drama,Television",120,70,18,"Gabriel Range,"
18030,Pete's Christmas,"Kids,Family,Science Fiction,Fantasy",89,62,36,"Nisha Ganatra,"
18031,Hold Fast,Drama,93,72,11,"Justin Simms,"
18032,The Playroom,Drama,83,68,325,"Julia Dyer,"
18033,Who Loves the Sun,Drama,94,66,1349,"Matt Bissonnette,Matt Bissonnette,"
18034,Break a Leg,Comedy,,50,99,"Monika Mitchell,"
18035,Break a Leg,"Comedy,Drama",97,84,17,"Monika Mitchell,"
18036,Pure,Drama,96,72,2593,"Gillies MacKinnon,"
18037,Ladies Room,"Comedy,Drama",90,64,144,"Gabriella Cristiani,"
18038,Contagious (Virus),"Drama,Mystery,Television",90,76,55,"Joe Napolitano,"
18039,Bliss,"Drama,Romance",103,66,1176,"Lance Young,"
18040,Ebbie,"Drama,Kids,Family,Television",90,68,82,"George Kaczender,"
18041,Last of the Dogmen,"Action,Adventure,Drama,Mystery,Television,Western",117,72,9691,"Tab Murphy,"
18042,Serving in Silence: The Margarethe Cammermeyer Story,"Drama,Television",91,74,237,"Jeff Bleckner,"
18043,Wings of Courage,"Action,Adventure,Drama",40,,32,"Jean-Jacques Annaud,"
18044,Freefall Flight 174,Drama,95,,9,"Jorge Montesi,"
18045,"El Guardabosque, el Cocinero y el Hoyo en el Cielo","Drama,Kids,Family,Television,Western",92,70,514,"John Kent Harrison,"
18046,Anything for Love,Comedy,90,48,12,"Michael Keusch,"
18047,Just One of the Girls (Anything for Love),"Comedy,Romance",94,58,4233,"Lisa Gottlieb,Michael Keusch,"
18048,Sexy Evil Genius,"Comedy,Drama,Science Fiction,Fantasy",90,64,362,"Shawn Piller,"
18049,Flirt,"Comedy,Drama,Romance",84,72,711,"Hal Hartley,"
18050,The Killing Jar,"Drama,Mystery",92,60,584,"Mark Young,"
18051,30 Days Of Night: Dark Days,Horror,92,44,3546,"Ben Ketai,"
18052,Case 219,Drama,53,,0,"James Bruce,"
18053,Gardens of the Night,Drama,110,72,1565,"Damian Harris,"
18054,Garfield Gets Real,"Animation,Kids,Family",70,58,1219,"Mark A.Z. Dipp,Kyung Ho Lee,"
18055,On_Line,Drama,93,56,96,"Jed Weintrob,"
18056,Felon,"Action,Adventure,Drama,Mystery",102,76,13771,"Ric Roman Waugh,"
18057,A Day in Black and White,"Art House,International,Comedy",80,,60,"Desmond Hall,"
18058,Tempest,Drama,88,60,29,"Jack Bender,"
18059,Overnight Sensation,"Art House,International,Comedy,Drama",90,,40,"Glen Trotiner,"
18060,The Tempest,"Classics,Drama,Science Fiction,Fantasy,Special Interest",120,,87,"Jack Bender,"
18061,Shakedown,"Action,Adventure,Drama,Mystery",97,60,1427,"James Glickenhaus,"
18062,This Time Around,"Comedy,Television,Romance",95,72,217,"Doug Barr,"
18063,Kelly & Cal,"Comedy,Drama",107,68,462,"Jen McGowan,"
18064,Cotton,Documentary,93,,0,"Marty Madden,"
18065,No Sleep 'Til Madison,Comedy,89,56,701,"Erik Moe,David Fleer,Peter Rudy,"
18066,Moonpie,Comedy,88,,74,"Drake Doremus,"
18067,Sobrevivir (I Will Survive),"Art House,International,Comedy,Drama",102,70,169,"Alfonso Albacete,David Menkes,"
18068,The Dancer Upstairs,"Drama,Musical,Performing Arts,Mystery",133,72,4813,"John Malkovich,"
18069,Ismael,Drama,110,68,29,"Marcelo Pieyro,"
18070,La ignorancia de la sangre,"Art House,International,Drama,Mystery",113,,3,"Manuel Gmez Pereira,"
18071,"Martes y Trece, Ni Te Cases Ni Te Embarques",Comedy,81,,15,"Javier Aguirre,"
18072,Los colonos del Caudillo (Franco's Settlers),"Art House,International,Documentary,Special Interest",102,,0,"Luca Palacios,Dietmar Post,"
18073,"Jordi Dauder, la revoluci pendent","Documentary,Special Interest",75,,0,"Antoni Verdaguer,"
18074,The Anarchist's Wife,"Art House,International,Drama",112,64,898,"Marie Noelle,Peter Sehr,"
18075,Childish Games (Dictado),"Art House,International,Horror,Mystery",95,62,65,"Antonio Chavarras,"
18076,Frozen Silence (Silencio En La Nieve),"Art House,International,Drama,Mystery,Special Interest",114,64,24,"Gerardo Herrero,"
18077,Todo Lo Que Tu Quieras,"Drama,Special Interest",101,68,60,"Achero Maas,"
18078,Anything You Want,"Art House,International,Drama",,68,9,"Achero Maas,"
18079,The Thursday Widows,"Art House,International,Drama,Mystery",122,54,202,"Marcelo Pieyro,"
18080,Bordertown,"Action,Adventure,Drama,Mystery",111,68,17770,"Gregory Nava,"
18081,El Greco,"Art House,International,Drama",118,68,585,"Yannis Smaragdis,"
18082,Out of Here (Vete de mi),"Comedy,Drama",90,64,295,"Vctor Garca Leon,"
18083,Obaba,"Art House,International,Drama",107,66,464,"Montxo Armendriz,"
18084,13 Curses,Horror,108,,8,
18085,Trece campanadas,Mystery,108,58,118,"Xavier Villaverde,"
18086,Roma (Alma de bohemio),"Art House,International,Drama",155,82,454,"Adolfo Aristarain,"
18087,With George Bush on My Mind (Los Abajo firmantes),"Art House,International,Comedy,Drama",90,,20,"Joaquin Oristrell,"
18088,13 Curses,"Art House,International,Horror,Mystery",108,60,1748,"Xavier Villaverde,"
18089,Silencio Roto,"Art House,International,Drama",110,70,256,"Montxo Armendriz,"
18090,Plenilune (Luna Llena),"Art House,International,Drama,Mystery",90,56,55,"Imanol Uribe,"
18091,Asfalto,"Art House,International,Drama,Mystery",94,70,249,"Daniel Calparsoro,"
18092,Sobrevivir,"Art House,International,Comedy,Romance",105,,49,"Alfonso Albacete,David Menkes,"
18093,Ave Maria,"Art House,International,Drama",101,,9,"Eduardo Rossoff,"
18094,Martn (Hache),"Art House,International,Drama",123,82,1462,"Adolfo Aristarain,"
18095,En Brazos De La Mujer Madura (In Praise of Older Women),"Art House,International,Drama",101,,22,"Manuel Lombardero,"
18096,Not Love Just Frenzy,"Art House,International,Comedy",101,60,595,"David Menkes,Miguel Bardem,Alfonso Albacete,"
18097,Historias del Kronen (Stories from the Kronen),"Art House,International,Drama",95,68,62,"Montxo Armendriz,"
18098,La Celestina,"Art House,International,Drama",96,58,148,"Gerardo Vera,"
18099,xtasis (Ecstasy),"Art House,International,Drama,Mystery",91,78,309,"Mariano Barroso,"
18100,Cmo ser mujer y no morir en el intento (How to Be a Woman and Not Die in the Attempt),"Art House,International,Comedy",85,70,326,"Antonio Resines,Carmen Conesa,Carmen Maura,Gerardo Vera,Juanjo Puigcorbe,Ana Beln,"
18101,If They Tell You That I Fell,Drama,120,,20,"Vicente Aranda,"
18102,My Life in Ruins,Comedy,95,52,280126,"Jose Luis Alcaine,Donald Petrie,"
18103,El Crimen de una Novia,Drama,85,,19,"Lola Guerrero,"
18104,Three Many Weddings (Tres Bodas De Mas),"Art House,International,Comedy",94,68,160,"Javier Ruiz Caldera,"
18105,Paisito,Drama,88,70,63,"Ana Dez,"
18106,Barcelona (un mapa),"Art House,International,Drama",90,58,226,"Ventura Pons,"
18107,Longest Penalty in the World,"Art House,International,Comedy",100,,6,
18108,Mara querida,"Art House,International,Drama",91,,3,"Jos Luis Garca Snchez,"
18109,El Penalti Mas Largo Del Mundo,"Art House,International,Comedy",111,58,183,"Roberto G. Santiago,Roberto Santiago,"
18110,Celos (Jealousy),"Art House,International,Mystery",106,64,163,"Vicente Aranda,"
18111,Aventis,"Art House,International,Drama",120,,10,"Vicente Aranda,"
18112,Carmen,"Art House,International,Drama",113,68,372,"Vicente Aranda,"
18113,Si Te Dicen Que Cai,"Art House,International,Drama,Romance",120,60,91,"Vicente Aranda,"
18114,The Foot Fist Way,Comedy,83,62,4802,"Jody Hill,"
18115,The Sense of an Ending,Drama,,,2,"Ritesh Batra,"
18116,Restless,"Drama,Romance",180,66,18,"Edward Hall,"
18117,The Sense of an Ending,Drama,,,1,"Ritesh Batra,"
18118,Consent,"Drama,Mystery",100,,1,"Brian Hill,"
18119,Spoiler,Drama,14,,0,"Ed Whitmore,"
18120,Hogfather,"Drama,Kids,Family,Science Fiction,Fantasy",189,78,5293,"Vadim Jean,"
18121,No Mercy,"Action,Adventure,Drama,Mystery",108,56,3835,"Richard Pearce,"
18122,The Last Rites of Joe May,Drama,103,68,1191,"Joe Maggio,"
18123,The Young Girl and the Monsoon,"Art House,International,Comedy,Drama",90,58,362,"James Ryan,"
18124,Runaway (Runaway Boys),"Drama,Mystery",80,72,124,"Tim McCann,"
18125,Save the Last Dance,"Drama,Romance",112,62,31845699,"Thomas Carter,"
18126,Oxygen,"Action,Adventure,Drama,Horror,Mystery",90,64,3179,"Richard Shepard,"
18127,Don't Look Down,"Art House,International,Drama,Mystery",86,54,1649,"Larry Shaw,"
18128,George Wallace,"Drama,Television",178,70,468,"John Frankenheimer,"
18129,Critical Choices,Drama,88,,8,"Claudia Weill,"
18130,Deadly Matrimony,Drama,100,,12,"John Korty,"
18131,JFK: Reckless Youth,"Drama,Television",183,70,153,"Harry Winer,"
18132,Miles from Home,"Action,Adventure,Drama",113,68,599,"Gary Sinise,"
18133,Seven Minutes in Heaven,"Art House,International,Comedy",88,66,1424,"Omri Givon,Linda Feferman,"
18134,Mrs. Wiggs of the Cabbage Patch,"Comedy,Drama",80,,7,"Norman Taurog,"
18135,Here Comes the Boom,"Action,Adventure,Comedy",105,74,60438,"Frank Coraci,"
18136,Becky Sharp,"Classics,Drama",83,58,574,"Rouben Mamoulian,"
18137,Demons of Ludlow,"Horror,Mystery",94,42,152,"Steven Kuether,"
18138,"Monde selon Bush, Le","Documentary,Special Interest",90,72,113,"William Karel,"
18139,On Probation,Drama,71,,7,"Charles Hutchinson,"
18140,Fishing Without Nets,"Action,Adventure,Drama",109,84,89,"Cutter Hodierne,"
18141,Fables,"Science Fiction,Fantasy",,,5,"Nikolaj Arcel,"
18142,Reawakening,Mystery,,,51,"David Gelb,"
18143,Amar te duele,"Art House,International,Drama,Romance",104,80,5203,"Fernando Sariana,"
18144,RBD: Qu hay detrs,"Documentary,Musical,Performing Arts",150,92,584,
18145,Volverte a Ver,"Comedy,Romance",100,64,251,"Gustavo Adrin Garzn,"
18146,Venezzia,"Art House,International,Drama,Romance",90,70,80,"Haik Gazarian,"
18147,Espectro,"Horror,Mystery",93,50,13,"Alfonso Pineda Ulloa,"
18148,Prank,Special Interest,82,42,24,"Yiuwing Lam,"
18149,The Cheerleader Murders,Drama,122,62,15,"David Jackson,"
18150,ETXR,,80,,1,"Trevor Sands,"
18151,Accidents Happen,"Comedy,Drama",92,60,669,"Andrew Lancaster,"
18152,Secret Weapons,"Drama,Mystery",100,,82,
18153,Speechless,"Comedy,Romance",99,56,4513,"Ron Underwood,"
18154,Fletch,Comedy,98,66,44958,"Michael Ritchie,"
18155,Kill Game,Horror,102,,2,
18156,Backwoods (Geek),"Action,Adventure,Horror,Mystery",90,34,46,"Dean Crow,"
18157,Go for It!,"Drama,Musical,Performing Arts",90,56,1071,"Carmen Marron,"
18158,The Man From Orlando,Comedy,86,80,7,"Craig Elrod,"
18159,Wish You Were Here (Too Much),"Comedy,Drama,Special Interest",92,76,1022,"David Leland,"
18160,Luna,"Art House,International,Documentary,Science Fiction,Fantasy",101,68,22,"Dave McKean,"
18161,Married Unmarried,"Drama,Romance",86,,39,"Noli,"
18162,Passion in the Desert,Drama,93,66,698,"Lavinia Currier,"
18163,King,"Kids,Family",91,,1,"Jenifer Marmolejos,"
18164,Married Unmarried,"Drama,Romance",86,,7,"Noli,"
18165,Britannic,"Drama,Mystery,Television",90,60,958,"Brian Trenchard-Smith,"
18166,Madeline,"Comedy,Kids,Family",89,54,41648,"Daisy von Scherler Mayer,Daisy Mayer,"
18167,David,"Action,Adventure,Classics,Documentary,Drama,Television",190,76,586,"Robert Markowitz,"
18168,Outside Edge,"Comedy,Television",175,,10,"Nick Hurran,"
18169,The Lost Language of Cranes,"Comedy,Drama",90,80,136,"Nigel Finch,"
18170,The Bridge,Drama,102,66,324,"Sydney Macartney,Syd Macartney,"
18171,Bad Boys,"Action,Adventure,Drama,Mystery",123,68,61497,"Rick Rosenthal,"
18172,Zombie Night,"Horror,Mystery",88,46,18,"John Gulager,"
18173,I Love You Beth Cooper,Comedy,102,52,264236,"Chris Columbus,"
18174,Shanghai Calling,"Comedy,Drama,Romance",98,70,281,"Daniel Hsia,"
18175,InAlienable,"Science Fiction,Fantasy",106,40,72,"Robert Dyke,"
18176,Eavesdrop,Drama,100,,13,"Matthew Miele,"
18177,Don't You Forget About Me,"Documentary,Special Interest,Television",75,62,517,"Matt Austin-Sadowski,"
18178,Star Trek: Of Gods and Men,"Science Fiction,Fantasy",90,66,985,"Tim Russ,"
18179,Goodbye Baby,"Comedy,Drama",87,72,85,"Daniel Schechter,"
18180,The Ransom of Red Chief,"Comedy,Kids,Family,Television,Western",90,60,954,"Bob Clark (III),Bob Clark,"
18181,Born to Be Wild,"Action,Adventure,Comedy,Drama,Kids,Family",97,58,10938,"John Gray,"
18182,Bloodhounds of Broadway,"Comedy,Drama",88,58,514,"Howard Brookner,"
18183,Three Fugitives,"Action,Adventure,Comedy",96,58,8359,"Francis Veber,"
18184,Three For The Road,"Comedy,Drama",98,64,138,"Bill L. Norton,"
18185,Hard Knox,"Comedy,Drama,Television",96,,150,"Peter Werner,"
18186,Frankie & Johnny,"Comedy,Drama,Romance",117,64,21513,"Garry Marshall,"
18187,The Showdown,"Action,Adventure,Western",90,,14,"Jim Conover,"
18188,Most Evil,Documentary,,,54,
18189,Romeo & Juliet: A Monkey's Tale,"Documentary,Special Interest,Television",43,,19,"Karina Holden,"
18190,Pipe Dream,"Comedy,Romance",93,56,897,"John Walsh,"
18191,"Perfect Murder, Perfect Town","Drama,Mystery,Television,Sports,Fitness",240,64,1521,"Lawrence Schiller,"
18192,Squanto: A Warrior's Tale,"Action,Adventure,Drama,Kids,Family",101,68,2345,"Xavier Koller,Christopher Stoia,"
18193,Class Action,"Drama,Mystery",110,62,5102,"Michael Apted,"
18194,Off the Mark (Crazy Legs),"Comedy,Drama",89,50,28,"Bill Berry,"
18195,American Tragedy,"Drama,Television",170,,50,"Lawrence Schiller,"
18196,Lansky,"Drama,Mystery",120,50,94,"John McNaughton,"
18197,Journey to the Center of the Earth,"Action,Adventure,Documentary,Science Fiction,Fantasy",90,50,255,"William Dear,"
18198,Shining Through,"Action,Adventure,Drama,Mystery,Romance",133,68,5502,"David Seltzer,"
18199,The City,"Documentary,Special Interest",44,,5,"Willard Van Dyke,Ralph Steiner,"
18200,The Cherokee Word For Water,Drama,92,,28,"Tim Kelly,"
18201,Dimension,"Art House,International,Drama,Faith,Spirituality",111,,56,"Matthew Scott Harris,"
18202,Two Fathers: Justice for the Innocent,"Drama,Mystery",95,,33,"Paul Krasny,"
18203,Charley Hannah,"Drama,Mystery",74,,45,"Peter H. Hunt,"
18204,Under the Biltmore Clock,"Drama,Romance",70,,33,
18205,Any Friend of Nicholas Nickleby Is a Friend of Mine,"Drama,Kids,Family",54,,49,"Ralph Rosenblum,"
18206,The Naked Face,"Action,Adventure,Drama,Mystery",105,46,32,"Bryan Forbes,"
18207,Will: G. Gordon Liddy,Drama,100,,11,"Robert H. Lieberman,"
18208,Year of the Fish,"Animation,Art House,International,Drama,Science Fiction,Fantasy,Romance",96,70,457,"David Kaplan,"
18209,Rio Breaks,"Art House,International,Documentary,Special Interest",84,78,137,"Justin Mitchell,"
18210,Wounded,"Action,Adventure,Drama,Mystery",94,,43,"Richard Martin,"
18211,The American Side,Drama,104,88,716,"Jenna Ricker,"
18212,The Out-of-Towners,"Classics,Comedy",98,70,4293,"Arthur Hiller,"
18213,The Company,"Art House,International,Drama,Musical,Performing Arts",112,60,7641,"Robert Altman,"
18214,Screen Test,Comedy,84,52,39,"Sam Auster,"
18215,Robot Overlords,"Action,Adventure,Science Fiction,Fantasy",90,50,824,"Jon Wright,"
18216,Born of War,"Action,Adventure,Drama",107,52,47,"Vicky Jewson,"
18217,The Here After (Efterskalv),"Art House,International,Drama",101,70,37,"Magnus von Horn,"
18218,They're Watching,"Comedy,Horror",94,58,326,"Jay Lender,Micah Wright,"
18219,Hot Sugar's Cold World,Documentary,85,60,39,"Adam Bhala Lough,"
18220,In Jackson Heights,Documentary,190,82,305,"Frederick Wiseman,"
18221,Extinction,"Drama,Horror,Mystery",110,56,1830,"Miguel ngel Vivas,"
18222,Morning Light,"Documentary,Sports,Fitness",105,68,361,"Mark Monroe,"
18223,Night at the Golden Eagle,"Drama,Mystery",87,64,1105,"Adam Rifkin,"
18224,The Sinister Six,"Action,Adventure,Science Fiction,Fantasy",,80,8218,"Drew Goddard,"
18225,How to Tell You're a Douchebag,,80,64,15,"Tahir Jetter,"
18226,My Father Must Die (Killing Daddy),"Comedy,Mystery,Television",85,84,23,"Curtis Crawford,"
18227,Getting Even With Dad,"Comedy,Drama,Kids,Family",108,48,17444,"Howard Deutch,"
18228,The Onion Field,Drama,126,68,1953,"Harold Becker,"
18229,CSI: Immortality,,87,,3,"Louis Shaw Milito,"
18230,The End of the Line,"Documentary,Special Interest",90,70,3757,"Rupert Murray,"
18231,Jock The Hero Dog,"Action,Adventure,Animation,Comedy,Kids,Family",80,60,55,"Duncan MacNeillie,"
18232,The Magic 7,"Action,Adventure,Animation,Kids,Family,Television",,74,564,"Roger Holzberg,"
18233,Bye Bye Benjamin,"Comedy,Special Interest",,,42,"Charlie McDowell,"
18234,Fronterz,Comedy,95,,40,"Courtney Jones,"
18235,Visions of a New World,Special Interest,60,,5,
18236,Jerry and Tom,"Comedy,Drama,Mystery",106,72,403,"Saul Rubinek,"
18237,Star Trek - Thirty Years and Beyond,"Science Fiction,Fantasy",85,66,75,
18238,Gulliver's Travels,"Action,Adventure,Kids,Family,Science Fiction,Fantasy,Television",186,60,5218,"Charles Sturridge,"
18239,Loch Ness,"Action,Adventure,Drama,Kids,Family",101,58,2450,"John Henderson,"
18240,Pontiac Moon,"Comedy,Drama",107,62,597,"Peter Medak,"
18241,We Are the Children,Drama,92,,5,"Robert M. Young,"
18242,Made in America,Comedy,110,50,42346,"Richard Benjamin,"
18243,Three Men and a Little Lady,Comedy,100,56,80683,"Emile Ardolino,"
18244,Audubon Video - Danger at the Beach,Special Interest,60,,2,
18245,Cousins,"Comedy,Drama,Romance",113,62,3611,"Joel Schumacher,"
18246,Three Men and a Baby (3 Men and a Baby),Comedy,102,58,267855,"Leonard Nimoy,"
18247,We Are the Children,"Documentary,Drama",92,,50,"Robert M. Young,"
18248,When the Bough Breaks,"Drama,Mystery",100,68,13,"Waris Hussein,"
18249,A Fine Mess,"Action,Adventure,Comedy,Drama,Mystery,Romance",100,50,2072,"Blake Edwards,"
18250,Just Between Friends,"Drama,Television,Romance",120,60,1836,"Allan Burns,"
18251,Little Treasure,"Comedy,Drama",95,,37,"Alan Sharp,"
18252,Our Family Business,"Action,Adventure,Drama",74,,7,"Robert E. Collins,Robert Collins,"
18253,Frankenstein's Army,"Action,Adventure,Horror",84,58,4091,"Richard Raaphorst,"
18254,Adventures of a Teenage Dragonslayer,"Action,Adventure,Comedy,Kids,Family,Science Fiction,Fantasy,Television",88,50,360,"Andrew Lauer,"
18255,Stalked by My Neighbor,Drama,122,58,18,"Doug Campbell,"
18256,The Pact II,"Horror,Mystery",96,44,349,"Dallas Richard Hallam,Patrick Horvath,"
18257,Stalked at 17,"Drama,Mystery",90,60,28,"Doug Campbell,"
18258,Zephyr Springs,Mystery,88,36,10,"Marita Grabiak,"
18259,You,Drama,85,,24,"Melora Hardin,"
18260,Leela,"Drama,Romance",97,,61,"Somnath Sen,"
18261,Sexina: Popstar P.I.,Comedy,80,66,73,
18262,Dead Dad,"Comedy,Drama",82,,10,"Ken J. Adachi,"
18263,Safelight,Drama,84,56,242,"Tony Aloupis,"
18264,Mission Air,"Action,Adventure,Drama",90,58,11,"Mike Norris,"
18265,Mr. Write,"Comedy,Drama",89,,47,"Charlie Loventhal,Rip Murray,"
18266,Ashley's Ashes,Comedy,95,,11,"Christopher Hutson,Chris Kazmier,"
18267,The Premonition,"Action,Adventure,Drama,Mystery,Television",91,66,110,"David S. Cass Sr.,"
18268,Deadly Family Secrets,Drama,95,,8,"Richard T. Heffron,"
18269,Troop Beverly Hills,Comedy,100,52,31090,"Jeff Kanew,J. Kanew,"
18270,The Outskirts,Drama,95,86,2258,"Peter Hutchings,"
18271,Do You Believe?,Drama,115,84,10788,"Jonathan M. Gunn,"
18272,The Bridge,Drama,90,,0,"Michael Rohl,"
18273,Underdog Kids,"Action,Adventure,Kids,Family",94,48,37,"Phillip Rhee,"
18274,Redeemed,Drama,88,56,36,"David A.R. White,"
18275,Rescuing Madison,,90,,0,"Bradford May,"
18276,Bad Behavior,"Horror,Mystery",83,68,39,"Nicholas David Brandt,Lisa Hamil,"
18277,A Mother's Rage,"Action,Adventure,Television",,58,13,"Oren Kaplan,"
18278,Notes from the Heart Healer,Drama,87,,3,"Doug Barr,"
18279,A Woman Redeemed,"Drama,Mystery,Faith,Spirituality",,,12,"Sinclair Hill,"
18280,Christmas With A Capital C,"Comedy,Kids,Family",90,64,45,"Helmut Schleppi,"
18281,Scooby-Doo! Curse of the Lake Monster,"Action,Adventure,Comedy,Kids,Family,Mystery",82,60,653,"Brian Levant,"
18282,Taking a Chance on Love,"Television,Romance",,64,115,"Douglas Barr,"
18283,The Note II: Taking a Chance on Love,"Drama,Romance",88,70,36,"Doug Barr,"
18284,The Note,"Drama,Kids,Family,Television",87,74,479,"Doug Barr,"
18285,Daybreak,"Action,Adventure,Drama,Mystery",94,62,211,"Jean Pellerin,"
18286,Face the Music,"Comedy,Musical,Performing Arts",85,64,260,"Jeff Howard,"
18287,Every Mother's Worst Fear,Drama,91,,19,"Bill L. Norton,"
18288,Follow Your Heart,Comedy,120,,7,"Lorenzo Doumani,"
18289,"Tails You Live, Heads You're Dead","Drama,Mystery",91,,11,"Tim Matheson,"
18290,Covert Assassin,"Action,Adventure",114,,14,"Tony Wharmby,"
18291,Revenge of the Nerds III: The Next Generation,"Comedy,Television",100,52,10981,"Roland Mesa,"
18292,Blue Tornado,"Mystery,Science Fiction,Fantasy",96,,47,"Tony B. Dobb,"
18293,Physical Evidence,"Action,Adventure,Drama,Mystery",99,52,1380,"Michael Crichton,"
18294,Revenge of the Nerds IV: Nerds in Love,Comedy,90,50,7507,"Kevin Reynolds,Steve Zacharias,Steven Zacharias,"
18295,Young Doctors in Love,Comedy,95,56,1539,"Garry Marshall,"
18296,A Green Story,"Documentary,Drama,Special Interest",94,68,244,"Nick Agiashvili,"
18297,Excision,Horror,81,68,2207,"Richard Bates, Jr.,"
18298,How to Build a Better Boy,"Kids,Family,Science Fiction,Fantasy,Television",90,74,212,"Paul Hoen,"
18299,Spy School (Doubting Thomas),"Action,Adventure,Comedy,Kids,Family",88,62,552,"Mark Blutman,"
18300,Hostel Part II,Horror,94,60,700937,"Eli Roth,"
18301,Bird Co. Media,"Documentary,Special Interest",84,,4,"Jason Bourque,"
18302,Rocky III,"Action,Adventure,Drama",99,66,344778,"Sylvester Stallone,"
18303,Way Out West,"Classics,Comedy,Special Interest,Western",86,80,4558,"James W. Horne,"
18304,Swiss Miss,"Classics,Comedy,Romance",97,70,143,"John Blystone,Hal Roach,John G. Blystone,"
18305,Babes In Toyland,"Comedy,Musical,Performing Arts,Science Fiction,Fantasy",77,72,4580,"Gus Meins,Charles Rogers,"
18306,The Glory Days of Wrestling,"Sports,Fitness",,,9,
18307,The Flying Deuces,Comedy,65,70,1568,"A. Edward Sutherland,"
18308,"Los Sorceress, Barbaros (The Devil's Advocate)","Action,Adventure,Art House,International,Science Fiction,Fantasy",83,52,80,"Brian Paul Stuart,"
18309,Brewster's Millions,"Classics,Comedy",79,62,95,"Allan Dwan,"
18310,Abroad with Two Yanks,"Action,Adventure,Comedy,Drama",81,,24,"Allan Dwan,"
18311,Air Raid Wardens,Comedy,67,68,58,"Edward Sedgwick,"
18312,The Parson and the Outlaw,"Action,Adventure,Western",71,,85,"Oliver Drake,"
18313,House of Errors,"Comedy,Drama",63,,2,"Bernard B. Ray,"
18314,Misbehaving Husbands,"Classics,Comedy",65,,45,"William Beaudine,"
18315,A Chump at Oxford,"Classics,Comedy",63,82,774,"Alfred Goulding,"
18316,Saps at Sea,"Classics,Comedy",57,80,311,"Gordon Douglas,Gordon M. Douglas,"
18317,Block-Heads,Comedy,75,82,580,"John Blystone,John G. Blystone,"
18318,Our Relations,"Classics,Comedy",94,78,119,"Harry Lachman,"
18319,The Bohemian Girl,"Comedy,Musical,Performing Arts",74,74,233,"Charles Rogers,James H. Horne,James W. Horne,"
18320,Them Thar Hills,"Classics,Comedy,Special Interest",20,84,30,"Charles Rogers,"
18321,The Live Ghost,"Comedy,Special Interest",20,86,7,"Charles Rogers,"
18322,Our Wife,Comedy,20,76,100,"James W. Horne,"
18323,The Devil's Brother,"Comedy,Drama,Musical,Performing Arts",90,78,236,"Hal Roach,Charles Rogers,"
18324,The Second Sound Barrier,"Action,Adventure",,,2,"David Wain,"
18325,Michael & Michael Have Issues,"Comedy,Television",,,3,
18326,Stella - Live In Boston,"Comedy,Television",,78,61,"Jonathan Stern,"
18327,Operation Midnight Climax,"Action,Adventure,Comedy",75,,11,"Gadi Harel,Will Keenan,"
18328,Zog's Place,Special Interest,24,,1,
18329,Safe Men,"Action,Adventure,Comedy",90,66,2608,"John Hamburg,"
18330,The Hamburg Cell,Drama,102,72,296,"Antonia Bird,"
18331,Manos: The Hands of Fate,Horror,74,32,8187,"Hal P. Warren,"
18332,Vikingdom,"Action,Adventure",114,46,500,"Yusry Abdul Halim,"
18333,The Least Among You,Drama,97,64,86,"Mark Young,"
18334,My Christmas Love,Drama,120,,0,"Jeff Fisher,"
18335,A Gift Wrapped Christmas,Drama,120,72,23,"Lee Friedlander,"
18336,Art Machine,Comedy,89,64,56,"Doug Karr,"
18337,Wild Canaries,"Comedy,Mystery,Romance",102,62,360,"Lawrence Michael Levine,"
18338,The Moment,"Drama,Mystery",90,44,106,"Jane Weinstock,"
18339,The Lie,"Comedy,Drama",80,64,585,"Joshua Leonard,"
18340,Queen of Cactus Cove,"Comedy,Special Interest",,,44,"Anna Christopher,"
18341,Prom Wars,Comedy,89,56,513,"Phil Price,"
18342,Bart Got a Room,Comedy,79,66,2343,"Brian Hecker,"
18343,Finding Babel,"Animation,Documentary",89,,19,"David Novack,"
