label, _id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,39593,12963,19056,The Last Son of Isaac Lemay,Drama,0,,,,The Face of Fear,"Mystery,Television",97.0,68.0,195,"Farhad Mann,"
-1,11473,3721,5337,The Dead of Winter,"Short,Crime,Drama",9,91.0,49.0,Craig Bahia,The Adventures of Ragtime,,120.0,,1,"William Byron Hillman,"
-1,23184,7677,12191,Sex and the City,"Comedy,Romance",30,70.0,81101.0,Darren Star,Sex After Kids,"Comedy,Romance",105.0,60.0,100,"Jeremy Lalonde,"
-1,54011,18196,17230,The Far Side of Paradise,"Adventure,Drama,Mystery",91,59.0,126.0,Arturo Ripstein,The Witches of Eastwick,"Comedy,Horror,Science Fiction,Fantasy",118.0,64.0,65881,
-1,27758,9027,3756,Night of the Demons,"Comedy,Fantasy,Horror",90,63.0,9163.0,Kevin Tenney,Night of the Demons III (Demon House),Horror,90.0,56.0,1757,"Jim Kaufman,"
-1,53889,18152,2248,Love Crime,"Crime,Mystery,Romance",106,65.0,4356.0,Alain Corneau,Love the Coopers,Comedy,106.0,56.0,11548,"Jessie Nelson,"
-1,54062,18217,11690,Radiohead: 7 Television Commercials,"Short,Musical",34,83.0,568.0,"Magnus Carlsson,Paul Cunningham",Pioneers of Television,"Special Interest,Television",240.0,,12,
-1,22500,7453,14753,Relic Hunter,"Fantasy,Mystery,Adventure",60,65.0,4341.0,,Street Hunter,"Action,Adventure,Drama",120.0,64.0,214,"John Gallagher,John A. Gallagher,"
-1,36618,12176,17441,Scream: The Inside Story,Documentary,120,78.0,336.0,Daniel Farrands,Jaws: The Inside Story,"Documentary,Special Interest,Television",100.0,82.0,193,
-1,33606,11088,109,Boys Don't Cry,"Biography,Crime,Drama",118,76.0,78364.0,Kimberly Peirce,Rules Don't Apply,"Comedy,Drama,Romance",0,58.0,2165,"Warren Beatty,"
-1,30040,9787,16792,Adventure Inc.,"Action,Adventure,Fantasy",60,64.0,240.0,,Mixtape Inc.,"Musical,Performing Arts",113.0,,3,
-1,25442,8432,17225,Heart of a Lion,"Drama,Romance",104,70.0,2586.0,Dome Karukoski,The Last of Mrs. Lincoln,Drama,0,,53,"George Schaefer,"
-1,12735,4147,19169,The Day Today,Comedy,30,87.0,3541.0,,The Longest Day,"Action,Adventure,Classics,Drama",179.0,78.0,42654,"Ken Annakin,Andrew Marton,Gerd Oswald,Bernhard Wicki,Darryl F. Zanuck,"
-1,6358,2082,12766,Young Adam,"Crime,Drama",98,65.0,11561.0,David Mackenzie,Young MacGyver,"Action,Adventure,Comedy,Drama,Television",0,82.0,49,"Stephen Herek,"
-1,28369,9226,9692,Man to Man,Drama,0,,,John Maybury,Man Push Cart,Drama,86.0,70.0,2809,"Ramin Bahrani,"
-1,42017,13744,1339,My Life to Live,Drama,85,81.0,18233.0,Jean-Luc Godard,My Valentine,"Musical,Performing Arts",3.0,74.0,42,
-1,9997,3054,1799,Middle of Nowhere,Drama,97,65.0,1066.0,Ava DuVernay,Tales of Courage,Drama,0,,9,
-1,2708,912,5074,The Slap Fight,"Comedy,Drama,Family",24,85.0,80.0,Steve Hoefer,Fist Fight,Comedy,0,,220,"Richie Keen,"
-1,61091,20923,6904,The Ugly Truth,"Comedy,Romance",96,65.0,166037.0,Robert Luketic,The Trouble with the Truth,Drama,96.0,74.0,437,"Jim Hemphill,"
-1,12284,4010,1102,The Girl Without Hands,Animation,76,75.0,57.0,Sbastien Laudenbach,Not Without Hope,Drama,0,,55,
-1,41945,13704,15307,Last Days,"Biography,Drama,Musical",97,58.0,19034.0,Gus Van Sant,Last Stand,Drama,109.0,,24,
-1,41541,13566,17963,Top of the Heap,Comedy,30,53.0,103.0,"Ron Leavitt,Arthur Silver",Kiss of the Sun,Horror,0,,51,
-1,12459,4117,9262,The Black Adder,Comedy,195,82.0,27200.0,,Black Souls,Drama,103.0,74.0,820,"Francesco Munzi,"
-1,37355,12381,18340,House of Scrooge,"Animation,Comedy,Family",30,82.0,17.0,"Tony Craig,Roberts Gannaway",Queen of Cactus Cove,"Comedy,Special Interest",0,,44,"Anna Christopher,"
-1,28098,9135,5970,A Prairie Home Companion,"Comedy,Drama,Musical",105,68.0,19755.0,Robert Altman,A Prairie Home Companion,Comedy,105.0,60.0,83975,"Robert Altman,"
-1,59604,20468,18115,The Pirates of Dark Water,"Animation,Action,Adventure",30,85.0,1620.0,David Kirschner,The Sense of an Ending,Drama,0,,2,"Ritesh Batra,"
-1,52008,17485,845,American Greed,Documentary,0,82.0,194.0,,American Honey,Drama,162.0,72.0,4097,"Andrea Arnold,"
-1,59043,19965,17194,Summer Book,Drama,92,64.0,705.0,Seyfi Teoman,Summer Camp Movie,"Comedy,Kids,Family",94.0,64.0,45,
-1,23604,7822,10051,Dawn of the Dead,"Crime,Drama,Horror",40,87.0,630.0,Oz Scott,Days of Thunder,"Action,Adventure,Drama,Romance",107.0,60.0,132122,"Tony Scott,"
-1,36641,12196,14934,High Noon,"Drama,Mystery,Western",85,80.0,81059.0,Fred Zinnemann,High Stakes,Mystery,0,,44,"Joyce Chopra,"
-1,24648,8117,16597,La ruota della fortuna,"Family,Television",0,,,,La reina de la noche,"Art House,International,Drama,Special Interest",117.0,,11,"Arturo Ripstein,"
-1,3269,1078,2960,The Lord of the Rings: The Return of the King,"Adventure,Drama,Fantasy",201,89.0,1234876.0,Peter Jackson,The Legend of the North Wind,"Animation,Special Interest",69.0,,9,
-1,39674,12971,7864,Pirates of the Caribbean 6,"Action,Adventure,Comedy",0,,,,Pirates of the Caribbean: At Worlds End,"Action,Adventure,Science Fiction,Fantasy",169.0,76.0,2736873,"Gore Verbinski,"
-1,3396,1126,16915,Keeper of Darkness,"Horror,Mystery",105,59.0,625.0,Nick Cheung,Father of Lies,"Drama,Faith,Spirituality",102.0,70.0,154,
-1,10844,3408,1033,The Hunchback of Notre Dame,"Animation,Drama,Family",91,69.0,104808.0,"Gary Trousdale,Kirk Wise",The Hunchback of Notre Dame,"Animation,Drama,Kids,Family",91.0,64.0,125243,"Gary Trousdale,Kirk Wise,"
-1,20378,6682,1136,Jerry Maguire,"Comedy,Drama,Romance",139,73.0,192230.0,Cameron Crowe,Jerry Maguire,"Comedy,Drama,Romance",138.0,66.0,441648,"Cameron Crowe,"
-1,62247,21553,4594,Donkey's Christmas Shrektacular,"Animation,Short,Family",8,54.0,697.0,"Walt Dohrn,Raman Hui",Donkey's Christmas Shrektacular (Donkey's Caroling Christmas-tacular),"Animation,Kids,Family,Special Interest",8.0,64.0,75,"Walt Dohrn,Raman Hui,"
-1,14634,4877,14813,Rise of the Cybermen,"Adventure,Drama,Family",45,78.0,3237.0,Graeme Harper,Trial of the Moke,Drama,90.0,,15,
-1,3245,1076,3157,Raiders of the Lost Ark,"Action,Adventure",115,85.0,671034.0,Steven Spielberg,Land of the Little People,"Art House,International",0,,4,"Yaniv Berman,"
-1,38009,12594,2319,The Heat,"Action,Comedy,Crime",117,66.0,135003.0,Paul Feig,The Heat,Comedy,116.0,76.0,166385,"Paul Feig,"
-1,11582,3753,4268,Match of the Day 2,Sport,45,78.0,518.0,,Clash of the Titans,"Action,Adventure,Drama,Science Fiction,Fantasy",106.0,62.0,283773,"Louis Leterrier,"
-1,6529,2100,18988,This Old House,"Documentary,Television",30,80.0,339.0,,Old Dogs,"Comedy,Drama,Kids,Family",88.0,62.0,182937,"Walt Becker,"
-1,41692,13627,11093,CBS This Morning,"News,Television",120,54.0,40.0,,See This Movie,"Art House,International,Comedy,Drama",85.0,58.0,866,"David M. Rosenthal,"
-1,36997,12260,8880,Barbershop: The Next Cut,"Comedy,Drama",111,59.0,7604.0,Malcolm D. Lee,Donnie Darko: The Director's Cut,"Documentary,Drama,Horror,Science Fiction,Fantasy",133.0,84.0,12357,
-1,23622,7828,4096,Ultimate Spider-Man,"Animation,Action,Adventure",23,72.0,7109.0,"Steve Ditko,Stan Lee,Jack Kirby",Ultimate Fights,"Action,Adventure,Special Interest",85.0,62.0,219,
-1,54785,18521,7283,Kill La Kill,"Animation,Action,Comedy",25,81.0,4807.0,,Kill Me Please,Comedy,96.0,62.0,164,"Olias Barco,"
-1,12160,3833,18306,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",114,73.0,239618.0,Ben Stiller,The Glory Days of Wrestling,"Sports,Fitness",0,,9,
-1,19832,6502,16383,Secret Agent,"Action,Adventure,Crime",49,83.0,751.0,,Secret of the Wings,"Action,Adventure,Animation,Kids,Family",92.0,82.0,2154,"Peggy Holmes,Robert Gannaway,"
-1,62086,21497,964,Orphans of the Storm,"Drama,History,Romance",150,79.0,3788.0,D.W. Griffith,The Land of the Enlightened,"Art House,International,Documentary,Drama",87.0,,4,
-1,55724,18854,17016,Baby Bump,Drama,89,59.0,67.0,Kuba Czekaj,Baby Alive,Special Interest,60.0,,2,
-1,2801,961,12789,Saturday Night Live: The Best of Jimmy Fallon,Comedy,75,66.0,606.0,Beth McCarthy-Miller,Sesame Street: The Best of Elmo 3,,0,,5,
-1,25938,8536,17803,Dark House,"Horror,Mystery",102,47.0,1751.0,Victor Salva,The Straun House,"Horror,Mystery",89.0,48.0,410,"Jeff Broadstreet,"
-1,39193,12911,4822,Magic Mike,Comedy,0,66.0,26.0,,The Magic Pudding,"Animation,Drama,Kids,Family",80.0,62.0,1324,"Karl Zwicky,"
-1,50030,16948,16673,Legends of the Fall,"Drama,Romance,War",133,75.0,113788.0,Edward Zwick,Family of the Year,Comedy,0,,2,"Joel Zwick,"
-1,5093,1635,5950,The Other Side of the Door,Horror,96,53.0,9244.0,Johannes Roberts,War for the Planet of the Apes,"Action,Adventure",0,,2066,"Matt Reeves,"
-1,22631,7470,14053,War of the Worlds,"Adventure,Sci-Fi,Mystery",116,65.0,338806.0,Steven Spielberg,Battle of the Warriors,"Action,Adventure,Art House,International",0,70.0,141,"Jacob Cheung,"
-1,49776,16826,14146,The Slender Man,Horror,0,,,Eric Tremaine,The Thin Man,Mystery,0,,158,
-1,12773,4166,3186,The Thick of It,Comedy,29,88.0,12705.0,,The Look of Silence,"Art House,International,Documentary",103.0,84.0,4746,"Joshua Oppenheimer,"
-1,32220,10564,8359,Trial of the Century,"Comedy,History",21,83.0,39.0,Jeremy Konner,Beats of the Heart,"Documentary,Musical,Performing Arts",60.0,,2,"Jeremy Marre,"
-1,10668,3340,11551,Where's the Money,Comedy,0,,,Scott Zabielski,Other People's Money,Comedy,101.0,56.0,5943,"Norman Jewison,"
-1,11033,3464,4592,Puss in Boots: The Three Diablos,"Animation,Short,Adventure",13,70.0,2621.0,Raman Hui,Puss in Boots: The Three Diablos,"Action,Adventure,Animation,Special Interest",13.0,72.0,78,"Raman Hui,"
-1,26582,8755,13286,The Return of the Eastern Champion,"Animation,Action,Comedy",22,,,"Andrew Duncan,Rich Johnson",Return of the Borrowers,"Kids,Family",165.0,,14,
-1,53007,17740,5952,Tom and Jerry - The Ultimate Classic Collection,Comedy,0,91.0,14.0,,The Hunger Games: Complete 4-Film Collection,,1059.0,86.0,166,"Francis Lawrence,Gary Ross,"
-1,49304,16575,11857,A Russell Peters Christmas Special,Comedy,60,39.0,189.0,Henry Sarwer-Foner,Blackadder's Christmas Carol,"Comedy,Special Interest,Television",60.0,80.0,575,"Richard Boden,"
-1,30684,9994,6522,The City of Lost Children,"Fantasy,Sci-Fi",112,77.0,56137.0,"Marc Caro,Jean-Pierre Jeunet",The Age of Adaline,"Drama,Science Fiction,Fantasy",112.0,74.0,38093,"Lee Toland Krieger,"
-1,61674,21331,11787,The Book of Pooh,Family,30,63.0,352.0,,The Valley of Light,"Drama,Television",120.0,68.0,527,"Brent Shields,"
-1,50941,17229,12839,Futurama: The Lost Adventure,"Animation,Short,Comedy",30,67.0,787.0,,Columbus: The Lost Voyage,"Documentary,Special Interest,Television",94.0,,8,"Anna Thomson,"
-1,21511,7084,11410,Don't Go in the House,Horror,82,56.0,2473.0,Joseph Ellison,Don't Go in the House,Horror,90.0,58.0,701,"Joseph Ellison,"
-1,57583,19492,15373,Life on the Road,,16,,,Mathew Buck,Life on Liberty Street,"Drama,Romance",89.0,64.0,91,"David S. Cass Sr.,"
-1,2445,730,16673,Land of the Lost,"Adventure,Family,Fantasy",30,72.0,1741.0,"Allan Foshko,Marty Krofft,Sid Krofft",Family of the Year,Comedy,0,,2,"Joel Zwick,"
-1,11343,3608,7793,Rise of the Guardians,"Animation,Adventure,Family",97,73.0,125288.0,Peter Ramsey,Year of the Dragon,"Drama,Television",90.0,,20,
-1,54614,18437,15658,The Island of Dr. Moreau,"Horror,Sci-Fi,Mystery",96,44.0,26280.0,"John Frankenheimer,Richard Stanley",The Life and Times of Judge Roy Bean,"Classics,Comedy,Western",120.0,70.0,3662,"John Huston,"
-1,57647,19514,9094,"20,000 Days on Earth","Documentary,Drama,Musical",97,75.0,8191.0,"Iain Forsyth,Jane Pollard","20,000 Days on Earth","Documentary,Musical,Performing Arts,Special Interest",97.0,78.0,4439,"Iain Forsyth,Jane Pollard,"
-1,11546,3753,83,Match of the Day 2,Sport,45,78.0,518.0,,Patriots Day,Drama,130.0,,1230,"Peter Berg,"
-1,38101,12648,2460,Divorce American Style,Comedy,109,63.0,1220.0,Bud Yorkin,American Pie 2,Comedy,96.0,64.0,954531,"J.B. Rogers,"
-1,46279,15395,5111,Lights Out,"Comedy,Family",25,72.0,44.0,Oscar Rudolph,Fade Out,,0,,13,"Michael Cristofer,"
-1,27565,8947,18619,Island of Death,Horror,108,51.0,2436.0,Nico Mastorakis,Out of Depth,Drama,99.0,,5,
-1,10034,3058,17230,The Times of Harvey Milk,"Documentary,Biography,History",90,84.0,4599.0,Rob Epstein,The Witches of Eastwick,"Comedy,Horror,Science Fiction,Fantasy",118.0,64.0,65881,
-1,33642,11113,1072,Three Dancing Slaves,"Drama,Romance",90,65.0,1405.0,Gal Morel,Dirty Dancing,Drama,180.0,,11,
-1,42057,13753,12527,Valley Girl,"Comedy,Romance",99,63.0,10205.0,Martha Coolidge,Valley Girl,"Comedy,Drama,Romance",95.0,70.0,13592,"Martha Coolidge,"
-1,58323,19779,15601,Top of the Pops 2,Musical,30,74.0,36.0,,Legend of the Lost Tomb,"Action,Adventure,Mystery,Television",120.0,,54,"Jonathan Winfrey,Jonathan A. Winfrey,"
-1,45667,15033,9304,The Perils of Penelope Pitstop,"Animation,Family,Comedy",30,66.0,954.0,,The Dance of Reality,Drama,130.0,80.0,2451,"Alejandro Jodorowsky,"
-1,25686,8472,15893,The Phantom of Film City,"Animation,Sci-Fi",23,64.0,13.0,,The Misadventures of Mr. Wilt,"Comedy,Drama",84.0,68.0,303,"Michael Tuchner,"
-1,6178,2025,4123,The Look of Silence,"Documentary,Biography,History",103,83.0,6917.0,Joshua Oppenheimer,The Speed of Thought,Mystery,93.0,60.0,181,"Evan Oppenheimer,"
-1,25990,8557,10146,Scream Queens,Television,30,,,,Scream,"Horror,Mystery",111.0,66.0,476940,"Wes Craven,"
-1,53290,17841,16452,Superman: Unbound,"Animation,Action,Adventure",75,66.0,8055.0,James Tucker,Superman Unbound,"Action,Adventure,Animation",75.0,78.0,2432,"James Tucker,"
-1,7757,2484,129,God Fearing Man,History,0,,,,The Third Man,"Classics,Mystery",104.0,86.0,52719,"Carol Reed,"
-1,15403,5175,12002,The George Michael Sports Machine,"News,Sport",30,76.0,44.0,,The Music Machine,"Drama,Musical,Performing Arts",90.0,,60,"Ian Sharp,"
-1,7000,2286,3350,Just Add Magic,"Comedy,Family,Fantasy",27,83.0,636.0,,Strange Magic,Animation,99.0,64.0,12010,"Gary Rydstrom,"
-1,27697,9006,10777,American Buffalo,Drama,88,57.0,2999.0,Michael Corrente,American Gun,Drama,89.0,60.0,802,"Alan Jacobs,"
-1,47295,15781,16613,Streets of Fire,"Action,Adventure,Crime",42,93.0,3686.0,Nick Copus,Summer of 8,,88.0,60.0,48,"Ryan Schwartz,"
-1,41863,13674,3597,The Worst Films of 1988,Television,30,,,,The Last King of Scotland,Drama,123.0,76.0,257584,"Kevin Macdonald,"
-1,20370,6677,19056,The Adventures of Nick,Animation,0,78.0,26.0,,The Face of Fear,"Mystery,Television",97.0,68.0,195,"Farhad Mann,"
-1,47398,15843,8193,The Big Wedding,Comedy,89,56.0,38008.0,Justin Zackham,The Big Lebowski,Comedy,118.0,80.0,353801,"Joel Coen,"
-1,19002,6265,13345,Out of the Blue,Drama,94,72.0,1632.0,Dennis Hopper,King of the Hill,Drama,102.0,74.0,5141,"Steven Soderbergh,"
-1,34968,11621,15761,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,Day of the Dead,"Horror,Mystery",87.0,50.0,11061,"Steve Miner,"
-1,42567,13917,3706,One Good Cop,"Action,Crime,Drama",114,58.0,3067.0,Heywood Gould,One Love,Drama,0,,55,"Daniel-James Matrundola,"
-1,55664,18806,5658,Vengeance,"Action,Crime,Drama",0,,,,Act Of Vengeance,"Action,Adventure",97.0,58.0,55,"Mahsun Kirmizigl,"
-1,58421,19807,16673,The Way of the Dragon,"Action,Comedy,Crime",90,73.0,23359.0,Bruce Lee,Family of the Year,Comedy,0,,2,"Joel Zwick,"
-1,6491,2100,7173,This Old House,"Documentary,Television",30,80.0,339.0,,Man of the House,"Action,Adventure,Comedy",100.0,60.0,61553,"Stephen Herek,"
-1,22647,7479,7539,Pinocchio,"Comedy,Fantasy",79,38.0,102.0,Corey Allen,Pinocchio,,0,,0,"Stepn Gajdos,"
-1,54633,18442,18724,Trailer War,Documentary,0,75.0,54.0,,Fortunes of War,"Action,Adventure,Mystery",107.0,,7,"Thierry Notz,"
-1,59454,20406,983,No Bed of Roses,Drama,0,,,Mostofa Sarwar Farooki,The Sea of Trees,Drama,110.0,58.0,1673,"Gus Van Sant,"
-1,34196,11356,5832,Escape to Athena,"Action,Adventure,Comedy",125,57.0,3047.0,George P. Cosmatos,Escape From Polygamy,"Drama,Television",0,,6,"Rachel Goldenberg,"
-1,40614,13388,10625,Laurel Canyon,Drama,103,65.0,13174.0,Lisa Cholodenko,Laurel Canyon,"Art House,International,Drama",103.0,64.0,9145,"Lisa Cholodenko,"
-1,31141,10158,6342,Abandoned,Drama,0,,,,Seduced And Abandoned,"Documentary,Special Interest",95.0,70.0,912,"James Toback,"
-1,39833,13052,448,American Heist,"Action,Crime,Drama",94,52.0,13150.0,Sarik Andreasyan,An American Carol,Comedy,94.0,58.0,15802,"David Zucker,"
-1,16024,5370,16442,The Road Runner Show,"Animation,Family,Comedy",30,81.0,3506.0,,The Runner,"Action,Adventure,Art House,International,Documentary,Drama,Science Fiction,Fantasy,Special Interest",94.0,52.0,1212,"Austin Stark,"
-1,34898,11621,8054,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,Employee of the Month,"Comedy,Drama",108.0,62.0,421955,"Greg Coolidge,Gregory Coolidge,"
-1,19045,6272,13286,Return to Paradise,"Drama,Romance,Mystery",111,69.0,11708.0,Joseph Ruben,Return of the Borrowers,"Kids,Family",165.0,,14,
-1,799,250,5675,Adventures of Superman,"Action,Adventure,Crime",30,79.0,2191.0,,The Adventures of Brer Rabbit,"Animation,Kids,Family",72.0,68.0,191,"Byron Vaughns,"
-1,43589,14349,2130,Grover Does It All,"Animation,Comedy,Family",59,72.0,5.0,,From Afar (Desde All),"Art House,International,Drama",93.0,68.0,228,"Lorenzo Vigas,"
-1,10357,3183,19037,Batman: Return of the Caped Crusaders,"Comedy,Television",16,,,,Battle of the Year,"Drama,Musical,Performing Arts,Special Interest",109.0,64.0,17417,"Benson Lee,"
-1,44371,14618,4963,Me and Earl and the Dying Girl,"Comedy,Drama",105,78.0,81659.0,Alfonso Gomez-Rejon,Word Girl: Earth Day Girl,"Kids,Family",0,,4,"David SanAngelo,"
-1,25322,8371,1560,A Leading Man,Drama,96,72.0,35.0,Steven J. Kung,Rain Man,Drama,133.0,76.0,312982,"Barry Levinson,"
-1,45442,14933,12044,George of the Jungle,"Action,Adventure,Comedy",92,54.0,56780.0,Sam Weisman,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,
-1,15000,4993,5243,Numb,Mystery,90,56.0,888.0,Jason R. Goode,Numb,"Art House,International,Mystery",90.0,78.0,69,"Jason R. Goode,"
-1,6349,2079,8381,Palindromes,"Comedy,Drama",100,68.0,10790.0,Todd Solondz,Palindromes,"Comedy,Drama,Special Interest",100.0,70.0,8888,"Todd Solondz,"
-1,33441,10988,6358,Other Side of the Game,Drama,87,51.0,50.0,"Sav Akyz,Lajaune Lincoln",Battle of the Sexes,,0,,43,"Jonathan Dayton,Valerie Faris,"
-1,41744,13645,18392,The Stoning of Soraya M.,Drama,114,80.0,14223.0,Cyrus Nowrasteh,The Wine Of Summer,Drama,0,,6,"Maria Matteoli,"
-1,49938,16909,2884,Computer Space,"Action,Sci-Fi",0,68.0,10.0,,Office Space,"Comedy,Special Interest,Romance",90.0,80.0,324785,"Mike Judge,"
-1,31083,10137,7915,Hour of the Gun,Western,100,67.0,2464.0,John Sturges,Guardians of the Galaxy 2,"Action,Adventure,Comedy,Science Fiction,Fantasy",0,,20582,"James Gunn (II),"
-1,6534,2104,2823,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Family",98,62.0,69156.0,Shawn Levy,Night at the Museum: Secret of the Tomb,"Action,Adventure,Comedy",90.0,70.0,100709,"Shawn Levy,"
-1,37810,12539,2633,Wild Card,"Action,Crime,Drama",92,56.0,37517.0,Simon West,Wild Animal Stars,"Kids,Family",40.0,,13,
-1,59368,20273,12479,Live Reunion,Television,42,65.0,20.0,,Live Wire,"Action,Adventure,Drama,Mystery",85.0,56.0,2004,"Christian Duguay,"
-1,26156,8628,11871,Art School Confidential,"Comedy,Drama",102,63.0,14979.0,Terry Zwigoff,Art School Confidential,"Comedy,Drama",102.0,60.0,44457,"Terry Zwigoff,"
-1,38191,12706,2295,War of the Roses,"Comedy,Family",30,80.0,319.0,Rich Correll,Women of the Night,Comedy,56.0,,8,
-1,14275,4808,629,The Cars of Tomorrow,Documentary,42,70.0,5.0,,The Island of Dr. Moreau,"Horror,Mystery,Science Fiction,Fantasy",95.0,48.0,43160,"John Frankenheimer,"
-1,18828,6242,11817,Revenge of the Nerds,Comedy,90,66.0,40346.0,Jeff Kanew,Legends of the Hidden Temple,,90.0,74.0,10,"Joe Menendez,"
-1,23294,7757,2877,Super Friends,"Animation,Adventure,Sci-Fi",30,76.0,604.0,,Just Friends,"Comedy,Drama,Romance",94.0,68.0,420191,"Roger Kumble,"
-1,4570,1546,9147,Best of the Worst,Comedy,0,93.0,801.0,,The Heart of the Game,"Documentary,Special Interest,Sports,Fitness",97.0,62.0,24320,"Ward Serrill,Ward Serrell,"
-1,57840,19652,6,Man Down,Comedy,30,77.0,853.0,,Man Down,Drama,90.0,,1774,"Dito Montiel,"
-1,12352,4048,8250,Journey to the Sun,Drama,104,71.0,1032.0,Yesim Ustaoglu,Lost in the Sun,,95.0,64.0,236,"Trey Nelson,"
-1,40789,13410,4476,The Custom of the Country,Drama,0,,,,The Curse of Sleeping Beauty,Mystery,89.0,52.0,264,"Pearry Reginald Teo,"
-1,56510,19210,7604,City of Men,"Crime,Drama",106,73.0,13310.0,Paulo Morelli,Territorial Men,Western,98.0,,7,
-1,36577,12166,19062,Telling of the Shoes,Drama,94,56.0,24.0,Amanda Goodwin,Prince of the City,Drama,168.0,78.0,1243,"Sidney Lumet,"
-1,34814,11609,18115,The Out of Towners,Comedy,101,71.0,5836.0,Arthur Hiller,The Sense of an Ending,Drama,0,,2,"Ritesh Batra,"
-1,1709,617,14813,Terminator 3: Rise of the Machines,"Action,Sci-Fi",109,64.0,309096.0,Jonathan Mostow,Trial of the Moke,Drama,90.0,,15,
-1,4905,1570,18027,Last Man,"Action,Sci-Fi",0,,,,Last Wedding,"Comedy,Drama,Romance",101.0,58.0,705,"Bruce Sweeney,"
-1,26226,8632,10159,Just Like Beauty,,0,,,,Stealing Beauty,"Drama,Romance",118.0,68.0,20748,"Bernardo Bertolucci,"
-1,53163,17810,10098,The Adventures of Pete & Pete,"Comedy,Drama",30,84.0,8022.0,"Will McRobb,Chris Viscardi",The Madness of King George,"Comedy,Drama",107.0,72.0,8250,"Nicholas Hytner,"
-1,2048,681,11616,The New Adventures of Superman,"Animation,Sci-Fi",30,76.0,415.0,,Shorts: The Adventures of the Wishing Rock,"Action,Adventure,Comedy,Kids,Family,Science Fiction,Fantasy",89.0,56.0,183526,"Robert Rodriguez,"
-1,1131,337,8876,The Blair Witch Project,Horror,81,64.0,192409.0,"Daniel Myrick,Eduardo Snchez",The Blair Witch Project,Horror,84.0,52.0,400651,"Eduardo Snchez,Daniel Myrick,"
-1,42803,13994,9351,Gears of War 4,,0,,,,Declaration of War,"Art House,International,Comedy,Drama,Special Interest",100.0,72.0,1667,"Valrie Donzelli,"
-1,54866,18533,14803,Black Lagoon,"Animation,Action,Adventure",25,81.0,7008.0,,Black Magic,"Classics,Documentary,Mystery,Sports,Fitness",280.0,60.0,1393,"Dan Klores,"
-1,28215,9187,4,Things Change,"Comedy,Crime,Drama",100,70.0,2546.0,David Mamet,Things to Come (L'avenir),"Art House,International,Drama",100.0,,1211,"Mia Hansen-Lve,"
-1,22182,7349,10011,Man About Town,"Comedy,Drama",96,56.0,6363.0,Mike Binder,About Adam,"Art House,International,Comedy,Drama",96.0,60.0,9415,"Gerard Stembridge,"
-1,54649,18453,11120,Patema Inverted: Beginning of the Day,"Animation,Adventure,Drama",0,76.0,21.0,Yasuhiro Yoshiura,Passion and Romance: The Wings of the Dove,Documentary,17.0,,26,
-1,60201,20608,7704,The Hound of the Baskervilles,"Crime,Drama,Horror",105,80.0,2988.0,Brian Mills,Top of the World,"Action,Adventure,Drama,Mystery",105.0,56.0,92,"Sidney J. Furie,"
-1,11676,3753,16247,Match of the Day 2,Sport,45,78.0,518.0,,Attack of the Puppet People,"Classics,Comedy,Cult Movies,Horror,Science Fiction,Fantasy",78.0,54.0,2903,"Bert I. Gordon,"
-1,47643,15926,6022,The Last Temptation of Christ,Drama,164,76.0,40153.0,Martin Scorsese,The Last Descent,Drama,105.0,74.0,67,"Isaac Halasima,"
-1,3103,1023,18115,The Siege of Lothal,"Animation,Action,Adventure",44,91.0,725.0,"Bosco Ng,Brad Rau",The Sense of an Ending,Drama,0,,2,"Ritesh Batra,"
-1,23488,7785,4706,Iron Man,"Animation,Action,Sci-Fi",0,66.0,680.0,,Yes Man,Comedy,104.0,72.0,317112,"Peyton Reed,"
-1,21262,7056,710,Top of the Pops,Musical,30,70.0,395.0,,Rookie of the Year,"Comedy,Kids,Family,Science Fiction,Fantasy",103.0,58.0,51149,"Daniel Stern,"
-1,40980,13412,1776,Summer Crossing,Drama,0,,,,Night Crossing,"Action,Adventure,Art House,International,Drama",106.0,64.0,1208,"Delbert Mann,"
-1,31202,10168,3193,Star Trek: Absolution,Sci-Fi,42,,,,Star Trek,"Action,Adventure,Drama,Science Fiction,Fantasy",127.0,82.0,745587,"J.J. Abrams,"
-1,51591,17445,4379,The People vs. Gayda,"Crime,Drama",30,,,,People I Know,Drama,100.0,56.0,6920,"Daniel Algrant,Dan Algrant,"
-1,11211,3531,12836,The New Adventures of Winnie the Pooh,"Animation,Comedy,Family",30,76.0,2237.0,,The Six Wives of Henry Lefay,Comedy,95.0,56.0,732,"Howard Michael Gould,"
-1,1234,387,15307,Last Vegas,"Comedy,Romance",105,66.0,108135.0,Jon Turteltaub,Last Stand,Drama,109.0,,24,
-1,13471,4431,1294,The Club,Drama,98,73.0,4806.0,Pablo Larran,The Club (El Club),"Art House,International,Drama",97.0,76.0,1251,"Pablo Larran,"
