label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,13322,21331,15729,The Book of Pooh,Family,30,63.0,352.0,,The Best of Men,"Documentary,Drama,Special Interest",90.0,88.0,65,"Tim Whitby,"
-1,1939,2183,4357,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",98,63.0,36748.0,Woody Allen,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Musical,Performing Arts,Romance",98.0,58.0,18781,"Woody Allen,"
-1,3851,4919,16613,Summer Camp,Horror,81,50.0,1371.0,Alberto Marini,Summer of 8,,88.0,60.0,48,"Ryan Schwartz,"
-1,1750,1955,298,From the Land of the Moon,"Drama,Romance",120,69.0,282.0,Nicole Garcia,A Home at the End of the World,"Drama,Romance",97.0,70.0,10983,"Michael Mayer,"
-1,6924,9186,2390,Spartan,"Action,Crime,Drama",106,66.0,26768.0,David Mamet,Spartan,"Action,Adventure,Art House,International,Mystery",107.0,66.0,13547,"David Mamet,"
-1,11824,18092,1935,Le choc,"Action,Crime,Romance",100,57.0,560.0,"Robin Davis,Alain Delon",Le cancre,,116.0,,0,"Paul Vecchiali,"
-1,10466,15618,11385,Two and a Half Men,"Drama,Fantasy,Horror",41,82.0,1806.0,John F. Showalter,Time and a Half,Comedy,,,17,"Ol Parker,"
-1,5092,6628,10604,Season of the Witch,"Action,Adventure,Fantasy",95,54.0,77041.0,Dominic Sena,Son of the Mask,"Comedy,Science Fiction,Fantasy",95.0,40.0,38542,"Lawrence Guterman,"
-1,11849,18188,11270,Johnny Tremain,"Adventure,Family,History",80,66.0,1122.0,Robert Stevenson,Johnny Mnemonic,"Action,Adventure,Science Fiction,Fantasy",98.0,52.0,51742,"Robert Longo,"
-1,4750,6240,9725,Escape from New York,"Action,Sci-Fi",99,72.0,92551.0,John Carpenter,Escape from New York,"Action,Adventure,Science Fiction,Fantasy",99.0,68.0,71725,"John Carpenter,"
-1,8742,12218,14889,The Return of Sabata,Western,100,57.0,1251.0,Gianfranco Parolini,The Return of Josey Wales,Western,90.0,,9,"Michael Parks,R.O. Taylor,"
-1,10642,16053,15322,High School Musical,"Comedy,Drama,Family",98,52.0,60133.0,Kenny Ortega,High School Musical,"Comedy,Drama,Musical,Performing Arts",98.0,68.0,470501,"Kenny Ortega,"
-1,1623,1750,221,Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy",138,75.0,361343.0,David Yates,Harry Potter and the Half-Blood Prince,"Action,Adventure,Drama,Kids,Family,Mystery,Science Fiction,Fantasy",154.0,76.0,1556819,"David Yates (II),"
-1,5662,7334,18530,Aquaman,"Action,Adventure,Sci-Fi",0,,,James Wan,Aquaman,"Action,Adventure,Drama,Science Fiction,Fantasy,Television",,68.0,433,"Greg Beeman,"
-1,8549,11951,10345,Sommersby,"Drama,Mystery,Romance",114,61.0,15614.0,Jon Amiel,Sommersby,"Drama,Mystery,Romance",114.0,62.0,13469,"Jon Amiel,"
-1,10153,14788,18351,Black Love,Comedy,18,73.0,11.0,Brad Jones,Black Card,,14.0,,0,"Pete Chatmon,"
-1,7785,10472,16744,The Wedding,"Crime,Drama,Mystery",41,83.0,138.0,Kevin Dowling,The Best Man Wedding,"Comedy,Romance",,84.0,348,"Malcolm D. Lee,"
-1,9958,14379,18224,Dr. Sinister,"Animation,Comedy,Family",30,85.0,75.0,"Joseph Barbera,William Hanna",The Sinister Six,"Action,Adventure,Science Fiction,Fantasy",,80.0,8218,"Drew Goddard,"
-1,4006,5143,3165,Grace Under Fire,"Comedy,Romance",30,63.0,2342.0,Chuck Lorre,Salt and Fire,,98.0,26.0,27,"Werner Herzog,"
-1,8724,12170,11525,A Christmas Melody,"Comedy,Musical",83,62.0,492.0,Mariah Carey,A Christmas Melody,Romance,83.0,56.0,26,"Mariah Carey,"
-1,4761,6245,8313,They Live,"Action,Horror,Sci-Fi",93,73.0,75177.0,John Carpenter,Usher Live,"Musical,Performing Arts",90.0,,15,
-1,200,173,11080,The Last Battle,"Animation,Action,Adventure",30,,,,The Last King,"Action,Adventure,Art House,International,Drama",99.0,70.0,171,"Nils Gaup,"
-1,10897,16570,9168,First Dates,Television,0,,,,First Descent,"Documentary,Musical,Performing Arts,Sports,Fitness",111.0,60.0,23900,"Kevin Harrison,Kemp Curley,"
-1,2589,2774,1273,Krisha,"Short,Drama",15,76.0,12.0,Trey Edward Shults,Krisha,Drama,83.0,78.0,1137,"Trey Edward Shults,"
-1,11093,16962,306,American Wolf,Drama,0,,,,American Outlaws,"Action,Adventure,Western",95.0,64.0,44199,"Les Mayfield,"
-1,6330,8139,15045,Double Dare,"Family,Television",30,67.0,45.0,,Double Tap,"Action,Adventure,Drama,Mystery",90.0,,65,"Greg Yaitanes,"
-1,11360,17401,1306,Lady Beware,"Comedy,Crime,Drama",30,79.0,15.0,Dennis Donnelly,Lady Bird,Drama,,,14,"Greta Gerwig,"
-1,3750,4805,306,American Muscle,Documentary,42,67.0,13.0,,American Outlaws,"Action,Adventure,Western",95.0,64.0,44199,"Les Mayfield,"
-1,1587,1720,876,The Simpsons Movie,"Animation,Adventure,Comedy",87,74.0,261740.0,David Silverman,The Simpsons Movie,"Animation,Comedy",86.0,74.0,1822297,"David Silverman,"
-1,8360,11629,12256,Celtic Pride,"Comedy,Sport",91,52.0,8438.0,Tom DeCerchio,Celtic Pride,Comedy,90.0,52.0,10200,"Tom DeCerchio,Tom De Cerchio,"
-1,10436,15552,7173,Scene of the Crime,Television,42,73.0,23.0,,Man of the House,"Action,Adventure,Comedy",100.0,60.0,61553,"Stephen Herek,"
-1,12484,19424,13389,Mad Cow,"Comedy,Horror",90,47.0,57.0,"Michael Wright,Michael J. Rix",Mad Cows,Comedy,90.0,40.0,44,"Sara Sugarman,"
-1,7771,10453,2882,White Water,Drama,84,75.0,95.0,Rusty Cundieff,White Oleander,Drama,109.0,70.0,50686,"Peter Kosminsky,"
-1,1633,1759,906,Complete Unknown,"Drama,Mystery",91,56.0,1219.0,Joshua Marston,Complete Unknown,Drama,90.0,54.0,783,"Joshua Marston,"
-1,9452,13420,12253,Hollywood Nights,,60,,,,Hollywood Shuffle,Comedy,90.0,72.0,4089,"Robert Townsend,"
-1,6539,8532,14970,Rape Story,,0,80.0,1204.0,Felix Arno,Rock Story,Drama,130.0,,0,"Dylan Bank,"
-1,9548,13613,11555,A Way of Life,Drama,91,67.0,557.0,Amma Asante,A Beautiful Life,Drama,81.0,54.0,148,"Alejandro Chomski,"
-1,3569,4409,16448,Going My Home,Drama,54,81.0,57.0,,Long Way Home,,91.0,,8,
-1,4707,6195,4747,Bonneville,"Comedy,Drama",93,62.0,2232.0,Christopher N. Rowley,Bonneville,"Comedy,Drama",102.0,56.0,28894,"Christopher Rowley,Christopher N. Rowley,"
-1,5823,7494,5522,Riddick,"Action,Sci-Fi,Mystery",119,64.0,126743.0,David Twohy,Riddick,"Action,Adventure,Science Fiction,Fantasy",119.0,68.0,97027,"David Twohy,"
-1,1142,1286,277,Saving Mr. Banks,"Biography,Comedy,Drama",125,75.0,119609.0,John Lee Hancock,Saving Mr. Banks,"Comedy,Drama",120.0,80.0,110703,"John Lee Hancock,"
-1,3088,3560,1036,The Rescuers Down Under,"Animation,Adventure,Crime",77,69.0,27591.0,"Hendel Butoy,Mike Gabriel",The Rescuers Down Under,"Animation,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy",77.0,64.0,81764,"Hendel Butoy,Mike Gabriel,"
-1,10197,14846,16708,The Mighty Ducks,"Comedy,Drama,Family",100,64.0,45083.0,Stephen Herek,The Mighty Ducks,"Comedy,Kids,Family",114.0,62.0,278187,"Stephen Herek,"
-1,9144,12896,4626,Untitled Disneytoons Studios Project,Animation,0,,,,Untitled Woody Allen Project,Comedy,,,13,"Woody Allen,"
-1,8703,12162,4609,Family for Christmas,Drama,0,65.0,491.0,Amanda Tapping,Happy Christmas,Drama,78.0,58.0,7551,"Joe Swanberg,"
-1,427,394,12034,Thick as Thieves,"Action,Crime,Mystery",104,60.0,29037.0,Mimi Leder,Thick as Thieves (The Code),"Action,Adventure,Drama",103.0,60.0,5649,"Mimi Leder,"
-1,1226,1381,2265,The Incredibles,"Animation,Action,Adventure",115,80.0,486225.0,Brad Bird,The Incredibles,"Animation,Comedy,Kids,Family",115.0,68.0,32601427,"Brad Bird,"
-1,6556,8559,14591,Beowulf & Grendel,"Action,Adventure,Drama",103,59.0,15944.0,Sturla Gunnarsson,Beowulf & Grendel,"Action,Adventure,Drama,Science Fiction,Fantasy",102.0,58.0,26558,"Sturla Gunnarsson,"
-1,13291,21317,12512,Havana,"Drama,Romance,War",144,60.0,5700.0,Sydney Pollack,Havana,"Drama,Romance",144.0,64.0,3677,"Sydney Pollack,"
-1,512,482,7656,Forced Vengeance,"Action,Adventure,Crime",90,55.0,2059.0,James Fargo,Lady Vengeance,"Action,Adventure",,,49,
-1,283,264,2591,Avatar,"Action,Adventure,Fantasy",162,79.0,897630.0,James Cameron,Avatar 4,"Science Fiction,Fantasy",,92.0,2111,"James Cameron,"
-1,10701,16204,4926,Attack of the Show!,News,60,77.0,2003.0,,Attack the Block,"Action,Adventure,Art House,International",88.0,74.0,33088,"Joe Cornish,"
-1,7054,9332,8032,The Transporter Refueled,"Action,Crime,Mystery",96,51.0,28070.0,Camille Delamarre,The Transporter Refueled,"Action,Adventure",96.0,54.0,14012,"Camille Delamarre,"
-1,5545,7149,17792,Meatballs,Comedy,94,62.0,15080.0,Ivan Reitman,Meatballs,Comedy,93.0,60.0,28555,"Ivan Reitman,"
-1,2919,3273,11836,Mr. Pig,Drama,100,64.0,125.0,Diego Luna,Mr. Pip,Drama,130.0,72.0,1011,"Andrew Adamson,"
-1,11911,18316,4329,The Last Wave,"Drama,Fantasy,Mystery",106,72.0,6538.0,Peter Weir,The Last Producer,,120.0,,16,"Burt Reynolds,"
-1,776,713,6647,Batman: The Movie,"Adventure,Comedy,Family",105,65.0,23358.0,Leslie H. Martinson,Friends: The Movie,Comedy,2.0,,59,
-1,5872,7532,2362,The Godfather: Part III,"Crime,Drama",162,76.0,272691.0,Francis Ford Coppola,"The Godfather, Part III","Action,Adventure,Drama",170.0,74.0,304661,"Francis Ford Coppola,"
-1,5315,6840,16915,Father of the Bride,"Comedy,Family,Romance",105,65.0,55724.0,Charles Shyer,Father of Lies,"Drama,Faith,Spirituality",102.0,70.0,154,
-1,10245,14935,10200,Jungle 2 Jungle,"Comedy,Family",105,50.0,18353.0,John Pasquin,Jungle 2 Jungle,"Comedy,Kids,Family",105.0,52.0,193946,"John Pasquin,"
-1,7800,10526,1591,Love Thy Neighbor,"Comedy,Television",0,41.0,510.0,,Love Thy Nature,Documentary,76.0,100.0,105,"Sylvie Rokab,"
-1,12898,20548,16740,Skyjacked,"Action,Adventure,Drama",101,56.0,1330.0,John Guillermin,Skyjacked,"Action,Adventure,Classics,Drama,Mystery",100.0,62.0,312,"John Guillermin,"
-1,2803,3059,10745,The Last Place on Earth,"Comedy,Drama",0,61.0,147.0,James Slocum,Last Days on Earth,"Documentary,Special Interest",85.0,66.0,130,
-1,308,280,16094,Reach the Rock,"Comedy,Drama",100,68.0,751.0,Bill Ryan,Reach the Rock,"Comedy,Drama",100.0,66.0,72,"William Ryan,"
-1,3368,4078,1628,Clouds of Sils Maria,Drama,124,68.0,18343.0,Olivier Assayas,Clouds of Sils Maria,Drama,124.0,70.0,10844,"Olivier Assayas,"
-1,2085,2333,9517,Motherless Child,"Animation,Action,Comedy",22,82.0,301.0,,Mother and Child,Drama,126.0,74.0,6876,"Rodrigo Garca,"
-1,4738,6230,5622,Night Shift,Comedy,106,65.0,11182.0,Ron Howard,The Shift,Drama,,76.0,27,"Lee Cipolla,"
-1,13445,21557,10031,The Adventures of Puss in Boots,"Animation,Adventure,Comedy",22,70.0,559.0,,The Adventures of Baron Munchausen,"Action,Adventure,Science Fiction,Fantasy",127.0,70.0,36282,"Terry Gilliam,"
-1,3302,3834,6076,The Darkness,"Action,Adventure,Crime",0,85.0,1268.0,,Edge of Darkness,"Drama,Mystery",108.0,56.0,542412,"Martin Campbell,"
-1,4045,5181,13774,Saturday Night Live: The Best of Adam Sandler,"Documentary,Comedy",73,71.0,1183.0,"Beth McCarthy-Miller,Dave Wilson",Saturday Night Live:  The Best of Christopher Walken,"Comedy,Television",83.0,78.0,2463,
-1,4036,5178,14000,Saturday Night Live: The Best of Chris Farley,"Documentary,Comedy",50,82.0,1925.0,"Beth McCarthy-Miller,Dave Wilson",Saturday Night Live - The Best Of,Comedy,,88.0,236,
-1,6329,8139,14766,Double Dare,"Family,Television",30,67.0,45.0,,Double Whammy,"Comedy,Drama",93.0,58.0,1601,"Tom DiCillo,"
-1,10071,14623,7916,Fire and Blood,"Adventure,Drama,Fantasy",53,94.0,15744.0,Alan Taylor,American Blood,Mystery,,,191,
-1,8929,12502,1220,Princess Hours,"Comedy,Romance",60,80.0,1224.0,,The Finest Hours,"Action,Adventure,Drama,Mystery",117.0,72.0,21538,"Craig Gillespie,"
-1,6860,9096,11472,Sex and the City 2,"Comedy,Drama,Romance",146,43.0,60280.0,Michael Patrick King,Sex and the City,"Comedy,Romance",142.0,76.0,463682,"Michael Patrick King,"
-1,9029,12735,1148,Forged in Fire,Television,0,79.0,418.0,,Touched With Fire,Drama,106.0,94.0,3745,"Paul Dalio,"
-1,12467,19390,8294,El Dorado,"Drama,Romance,Western",126,77.0,17828.0,Howard Hawks,El Don,"Art House,International,Drama",90.0,,8,
-1,509,480,2477,Armed and Dangerous,"Action,Comedy,Crime",88,55.0,8578.0,Mark L. Lester,Armed and Dangerous,Comedy,88.0,58.0,9305,"Mark L. Lester,"
-1,2053,2280,5050,"Me, Myself & Irene",Comedy,116,65.0,187858.0,"Bobby Farrelly,Peter Farrelly","Me, Myself & Irene",Comedy,117.0,62.0,448590,"Peter Farrelly,Bobby Farrelly,"
-1,89,99,12755,Alice Through the Looking Glass,"Adventure,Family,Fantasy",113,63.0,33787.0,James Bobin,Alice Through the Looking Glass,"Animation,Kids,Family,Science Fiction,Fantasy",73.0,,48,
-1,2018,2245,3983,Now You See It...,"Drama,Family,Fantasy",83,65.0,1523.0,Duwayne Dunham,Now You See Me 3,Mystery,,,1172,"Jon M. Chu,"
-1,453,415,13681,How to Be Single,"Comedy,Romance",110,61.0,45524.0,Christian Ditter,How to Be a Latin Lover,Comedy,,,9,"Ken Marino,"
-1,901,963,14013,Saturday Night Live: The Best of Christopher Walken,Comedy,83,77.0,936.0,"Beth McCarthy-Miller,Dave Wilson",Saturday Night Live: The Best of Eddie Murphy,Comedy,86.0,76.0,4633,"Dave Wilson,"
-1,11234,17156,11555,The Still Life,Drama,96,55.0,159.0,Joel Miller,A Beautiful Life,Drama,81.0,54.0,148,"Alejandro Chomski,"
-1,12627,19713,13594,House of Fools,Comedy,0,73.0,838.0,,House of D,Drama,97.0,72.0,9667,"David Duchovny,"
-1,12574,19618,15439,Identity,"Adventure,Comedy,Television",43,82.0,38.0,,Identity,"Horror,Mystery",90.0,68.0,190278,"James Mangold,"
-1,2914,3263,15960,Election Night,Comedy,29,91.0,420.0,Chris Addison,Opening Night,Comedy,90.0,,0,"Isaac Rentz,"
-1,2042,2273,6966,The Other Guys,"Action,Comedy,Crime",107,67.0,192172.0,Adam McKay,The Other Side,Comedy,,,0,
-1,11356,17388,2428,Heute Show,Comedy,34,77.0,722.0,,Best in Show,Comedy,91.0,74.0,56047,"Christopher Guest,"
-1,6312,8103,5149,The Lost City,Sci-Fi,240,52.0,188.0,Harry Revier,The Lost Brigade,Horror,,,76,"George Hickenlooper,"
-1,1104,1198,4329,The Last Picture Show,Drama,118,81.0,31836.0,Peter Bogdanovich,The Last Producer,,120.0,,16,"Burt Reynolds,"
-1,239,213,17318,Happy Heroween,"Action,Comedy,Family",23,,,,Happy Hour,"Art House,International,Comedy,Drama,Romance,Sports,Fitness",93.0,70.0,111,"Mike Bencivenga,"
-1,10847,16498,5849,Epicenter,"Action,Adventure,Crime",102,31.0,1076.0,Richard Pepin,Epicenter,"Action,Adventure,Drama,Science Fiction,Fantasy",98.0,56.0,380,"Richard Pepin,Richard Peppin,"
-1,7110,9387,16448,The Long Walk Home,"Drama,History",97,73.0,2629.0,Richard Pearce,Long Way Home,,91.0,,8,
-1,12096,18679,14179,Three Sad Tigers,Drama,100,71.0,133.0,Raoul Ruiz,Railroad Tigers,"Action,Adventure,Comedy",,,5,"Sheng Ding,"
-1,10840,16486,11279,He-Man and the Masters of the Universe,"Animation,Action,Adventure",30,75.0,11960.0,,Masters of the Universe,"Action,Adventure,Science Fiction,Fantasy",109.0,52.0,48573,"Gary Goddard,"
-1,2995,3454,4086,Happy Feet 2,"Animation,Comedy,Family",100,59.0,32826.0,"George Miller,Gary Eck",Happy Feet,"Animation,Comedy,Kids,Family",109.0,72.0,616679,"George Miller,Warren Coleman,Judy Morris,"
-1,10225,14906,8386,The White Queen,"Drama,History,Romance",60,78.0,14623.0,,The White River Kid,"Comedy,Drama",99.0,48.0,138,"Arne Glimcher,Arnold Glimcher,"
-1,6909,9155,6053,Sophie's Choice,"Drama,Romance",150,77.0,29753.0,Alan J. Pakula,The Choice,"Drama,Romance",100.0,70.0,11964,"Ross Katz,"
-1,783,730,3157,Land of the Lost,"Adventure,Family,Fantasy",30,72.0,1741.0,"Allan Foshko,Marty Krofft,Sid Krofft",Land of the Little People,"Art House,International",,,4,"Yaniv Berman,"
-1,9038,12740,5112,The Astronaut Wives Club,Drama,42,72.0,2370.0,Stephanie Savage,The Astronaut Farmer,Drama,104.0,60.0,283522,"Michael Polish,"
-1,2777,3024,17134,Big Train,Comedy,30,80.0,2891.0,"Graham Linehan,Arthur Mathews",Big Stan,Comedy,109.0,62.0,5873,"Rob Schneider,"
-1,864,959,17274,Saturday Night Live: The Best of John Belushi,Comedy,78,76.0,529.0,,Saturday Night Live - Game Show Parodies,"Comedy,Television",73.0,80.0,94,
-1,11513,17489,1579,Beyond the Tank,Television,0,61.0,289.0,,Beyond the Gates,"Action,Adventure,Drama,Horror,Science Fiction,Fantasy",83.0,,60,"Jackson Stewart,"
-1,6165,7924,855,Captain America: Civil War,Comedy,0,70.0,24.0,,Captain America: Civil War,"Action,Adventure,Science Fiction,Fantasy",146.0,86.0,169426,"Anthony Russo,Joe Russo,"
-1,9472,13449,8535,The Russia House,"Drama,Romance,Mystery",123,61.0,11542.0,Fred Schepisi,The Good House,"Comedy,Drama",,,159,
-1,7521,9963,18619,Act of Faith,"Short,Drama,Fantasy",19,69.0,66.0,"Mitch Jenkins,Paul Chessell",Out of Depth,Drama,99.0,,5,
-1,7459,9919,6473,Dark Universe,Sci-Fi,0,,,,Dark Skies,"Horror,Mystery",97.0,66.0,28980,"Scott Stewart,"
-1,5501,7088,5427,Supergirl: The Movie,,0,,,,Steppin: The Movie,Comedy,85.0,60.0,91,"Michael ""Bear"" Taliferro,"
-1,3043,3498,311,Horton Hears a Who!,"Animation,Adventure,Comedy",86,69.0,107592.0,"Jimmy Hayward,Steve Martino",Dr. Seuss' Horton Hears a Who!,"Action,Adventure,Animation,Kids,Family",86.0,72.0,415116,"Steve Martino,Jimmy Hayward,"
-1,565,545,10299,Ghost Rider,"Action,Fantasy,Mystery",114,52.0,184676.0,Mark Steven Johnson,Ghost Rider,"Action,Adventure,Horror,Mystery",110.0,62.0,730323,"Mark Steven Johnson,"
-1,6534,8532,2291,Rape Story,,0,80.0,1204.0,Felix Arno,Real Ellen Story,"Documentary,Special Interest,Television",52.0,,23,
-1,10280,15066,10094,Hocus Pocus,"Comedy,Family,Fantasy",96,67.0,61852.0,Kenny Ortega,Hocus Pocus,"Comedy,Kids,Family,Science Fiction,Fantasy",95.0,62.0,345355,"Kenny Ortega,"
-1,7533,10012,13286,Return of the Fly,"Drama,Fantasy,Horror",80,57.0,3159.0,Edward Bernds,Return of the Borrowers,"Kids,Family",165.0,,14,
-1,8008,10895,3328,Robot Monster,Comedy,0,,,,We Are Monster,Drama,85.0,58.0,69,"Antony Petrou,"
-1,11621,17675,6764,The Fellowship of the Ring,Comedy,20,68.0,12.0,Lindsay Ellis,Fellowship of the Dice,"Art House,International",,,49,"Matthew Mishory,Matthew M. Ross,"
-1,11681,17753,6686,Mummies Alive!,"Action,Adventure,Animation",30,71.0,736.0,,Buried Alive,Horror,65.0,46.0,248,"Paul Etheredge,"
-1,5973,7637,3404,The Chamber,"Crime,Drama",113,59.0,10568.0,James Foley,36th Chamber,"Action,Adventure,Art House,International",90.0,74.0,5552,
-1,10911,16596,14020,Eddie Murphy: Raw,"Documentary,Comedy",93,76.0,15227.0,Robert Townsend,Eddie Murphy Raw,"Comedy,Musical,Performing Arts",90.0,74.0,43334,"Robert Townsend,"
-1,1155,1297,4026,Ocean's Eleven,"Crime,Mystery",116,78.0,407918.0,Steven Soderbergh,Ocean's Twelve,"Action,Adventure,Comedy,Drama",125.0,66.0,672101,"Steven Soderbergh,"
-1,2278,2566,8054,Employee of the Month,"Comedy,Romance",103,55.0,37997.0,Greg Coolidge,Employee of the Month,"Comedy,Drama",108.0,62.0,421955,"Greg Coolidge,Gregory Coolidge,"
-1,4346,5658,17775,60 Minutes,News,60,68.0,594.0,,Eleven Minutes,"Action,Adventure",103.0,50.0,42,"Robert Sarkies,"
-1,4148,5230,132,All About Eve,Drama,138,83.0,84291.0,Joseph L. Mankiewicz,All About Eve,"Classics,Comedy,Drama",138.0,86.0,44123,"Joseph L. Mankiewicz,"
-1,2884,3233,3435,American Crime,Drama,43,77.0,5848.0,John Ridley,American Hustle,Drama,129.0,76.0,174519,"David O. Russell,"
-1,1493,1625,5227,Friday the 13th,Horror,97,56.0,75975.0,Marcus Nispel,Friday the 13th,"Horror,Mystery",98.0,64.0,220908,"Marcus Nispel,"
-1,7548,10055,18623,The Third Wheel,"Comedy,Romance",91,55.0,4020.0,Jordan Brady,The Third Wish,"Comedy,Romance",98.0,50.0,92,"Shelley Jensen,"
-1,217,173,15304,The Last Battle,"Animation,Action,Adventure",30,,,,The Last Stand,Drama,108.0,70.0,651,"Russ Parr,"
-1,2516,2740,30,The Wild Bunch,Western,0,,,,The Wild Life,"Action,Adventure,Animation,Comedy",90.0,50.0,2583,"Vincent Kesteloot,"
-1,4555,5981,13699,The Gift,"Adventure,Drama,Fantasy",59,90.0,13687.0,Miguel Sapochnik,The Gift,,8.0,,3,"Ivan Petukhov,"
-1,1287,1464,18989,Invisible Sister,"Adventure,Comedy,Family",80,64.0,1087.0,Paul Hoen,Invisible Child,Drama,93.0,,9,
-1,8599,12019,13730,Heartburn,"Comedy,Drama",108,60.0,6993.0,Mike Nichols,Heartburn,"Comedy,Drama,Romance",109.0,64.0,5208,"Mike Nichols,"
-1,2306,2589,18448,Clerks,Comedy,92,78.0,183450.0,Kevin Smith,Clerks III,Comedy,,,234,"Kevin Smith,"
-1,12564,19585,18242,Earth to America,Comedy,120,58.0,84.0,"Ron de Moraes,Jay Roach",Made in America,Comedy,110.0,50.0,42346,"Richard Benjamin,"
-1,1712,1890,7782,The Great Indoors,Comedy,30,,,,The Great Buck Howard,"Comedy,Drama",87.0,62.0,32158,"Sean McGinly,"
-1,8799,12295,297,Alexander,"Action,Adventure,Biography",175,55.0,140218.0,Oliver Stone,Alexander,"Action,Adventure,Classics,Drama",176.0,52.0,237485,"Oliver Stone,"
-1,1972,2208,1319,Safe House,"Action,Crime,Mystery",115,68.0,168666.0,Daniel Espinosa,Art House,Comedy,,,2,"Victor Fanucchi,"
-1,4714,6199,5397,For Colored Girls,Drama,133,60.0,6121.0,Tyler Perry,For Colored Girls,"Drama,Special Interest",134.0,76.0,28927,"Tyler Perry,"
-1,11557,17538,5221,CHiPs,"Crime,Drama,Mystery",60,64.0,4750.0,"Rick Rosner,Paul Playdon",CHiPs,"Action,Adventure,Comedy,Drama",,,38,"Dax Shepard,"
-1,10130,14727,16073,Night and the Doctor,"Short,Sci-Fi",16,84.0,321.0,,Night of the Templar,"Action,Adventure,Comedy,Drama,Horror,Mystery",100.0,50.0,140,"Paul Sampson,"
-1,13216,20995,2836,Kahaani 2,Mystery,0,,,Sujoy Ghosh,Tarzan 2,"Kids,Family",,68.0,83,"Brian Smith,"
-1,5482,7061,5255,Beautiful Darling,Documentary,85,74.0,405.0,James Rasin,A Beautiful Planet,Documentary,45.0,78.0,8645,"Toni Myers,"
-1,57,57,12857,The Lords of Salem,"Drama,Fantasy,Horror",101,51.0,20945.0,Rob Zombie,The Homes of FDR,"Documentary,Special Interest",65.0,,5,
-1,9433,13410,9242,The Custom of the Country,Drama,0,,,,The Last of the Unjust,"Documentary,Special Interest",220.0,78.0,712,"Claude Lanzmann,"
-1,4254,5427,8584,Cape Fear,"Crime,Mystery",128,73.0,129384.0,Martin Scorsese,Cape Fear,"Drama,Mystery",128.0,70.0,67939,"Martin Scorsese,"
-1,10407,15437,18002,The Legend of Dick and Dom,"Comedy,Drama",30,62.0,109.0,,The Legend of Sasquatch,"Animation,Kids,Family",73.0,30.0,72,"Thomas Callicoat,"
-1,12348,19205,11582,E-Team,Documentary,88,73.0,511.0,"Katy Chevigny,Ross Kauffman",E-Team,Documentary,90.0,72.0,159,"Katy Chevigny,Ross Kauffman,"
-1,8478,11867,2295,Still of the Night,"Crime,Drama,Mystery",93,62.0,2830.0,Robert Benton,Women of the Night,Comedy,56.0,,8,
-1,7006,9295,17412,The Forger,"Crime,Drama,Mystery",92,57.0,8680.0,Philip Martin,The Forger,Drama,92.0,60.0,895,"Lawrence Roeck,"
-1,8351,11621,1222,Storm of the Century,"Drama,Fantasy,Horror",257,74.0,15857.0,,Norm of the North,"Action,Adventure,Animation,Comedy",86.0,40.0,7519,"Trevor Wall,"
-1,2391,2685,12967,A Prophet,"Crime,Drama",0,,,,The Prophet,"Documentary,Drama,Special Interest",75.0,60.0,46,"Gary Tarn,"
-1,11682,17753,16029,Mummies Alive!,"Action,Adventure,Animation",30,71.0,736.0,,Buried Alive,"Drama,Horror,Mystery,Television",93.0,66.0,1170,"Frank Darabont,"
-1,972,1032,16870,The Wrong Jedi,"Animation,Action,Adventure",23,92.0,627.0,Dave Filoni,The Wrong Roommate,Drama,120.0,54.0,13,
-1,927,984,2310,Good Morning America,"News,Television",120,53.0,811.0,,Lost in America,Comedy,91.0,70.0,4191,"Albert Brooks,"
-1,9974,14432,4368,Project Moonbase,"Comedy,Sci-Fi",98,71.0,104.0,,Project Almanac,"Mystery,Science Fiction,Fantasy",120.0,64.0,28506,"Dean Israelite,"
-1,988,1060,5427,Pizza: The Movie,Comedy,99,70.0,92.0,Donald Gregory,Steppin: The Movie,Comedy,85.0,60.0,91,"Michael ""Bear"" Taliferro,"
-1,10589,15871,5077,Dark Places,"Drama,Mystery",113,62.0,28748.0,Gilles Paquet-Brenner,Dark Places,"Drama,Mystery",114.0,58.0,6998,"Gilles Paquet-Brenner,"
-1,3456,4211,6541,The Last Detail,"Comedy,Drama",104,76.0,16499.0,Hal Ashby,The Last Race,Drama,,,20,"Stephen Shin,"
-1,8774,12253,7892,Broken Trail,Western,184,78.0,4739.0,,Broken Arrow,"Action,Adventure,Mystery",110.0,58.0,193284,"John Woo,"
-1,3504,4287,1165,The Rolling Stones Havana Moon,Musical,116,82.0,81.0,Paul Dugdale,The Rolling Stones: Havana Moon,,117.0,88.0,40,"Paul Dugdale,"
-1,2402,2705,306,American Blood,"Crime,Drama",0,,,,American Outlaws,"Action,Adventure,Western",95.0,64.0,44199,"Les Mayfield,"
-1,5010,6495,15214,After Paradise,Television,0,53.0,15.0,,After Words,Drama,91.0,66.0,144,"Juan Feldman,"
