Id,Title,Category,Duration,Rating,Rating_Count,Director
5292,6 Plots,"Art House,International,Drama,Mystery,Mystery",87,40,52,Leigh Sheehan
5293,John Doe: Vigilante,"Mystery,Mystery",93,64,271,Kelly Dolen
5294,John Doe: Vigilante,"Mystery,Mystery",93,64,271,Kelly Dolen
5295,Coffin Rock,"Art House,International,Mystery,Mystery",89,54,2532,Rupert Glasson
5296,Coffin Rock,"Art House,International,Mystery,Mystery",89,54,2532,Rupert Glasson
5297,The Keeper,"Drama,Mystery,Mystery",90,,48,Joe Brewster
5298,"Thelonious Monk: Straight, No Chaser (Straight, No Chaser )","Documentary,Musical,Performing Arts",90,80,152,"Charlotte Mitchell Zwerin,Christian Blackwood"
5299,Bird,Drama,140,74,6160,Clint Eastwood
5300,Dinosaur,"Action,Adventure,Animation,Kids,Family",82,60,70856,"Ralph Zondag,Eric Leighton"
5301,Dinosaur,"Action,Adventure,Animation,Kids,Family",82,60,70856,"Ralph Zondag,Eric Leighton"
5302,The Keeper,"Drama,Mystery,Mystery",90,,48,Joe Brewster
5303,The Little Mermaid 2: Return to the Sea,"Animation,Kids,Family",75,60,83679,"Brian J. Smith,Jim Kammerud,Brian Smith"
5304,Trusting Beatrice,"Comedy,Romance",91,,14,Cindy Lou Johnson
5305,Me and Him,"Comedy,Science Fiction,Fantasy",94,64,237,Doris Drrie
5306,Sebastian's Party Gras,"Animation,Kids,Family",30,,10,
5307,Sebastian's Caribbean Jamboree,"Animation,Kids,Family",30,,14,
5308,"Thelonious Monk: Straight, No Chaser (Straight, No Chaser )","Documentary,Musical,Performing Arts",90,80,152,"Charlotte Mitchell Zwerin,Christian Blackwood"
5309,Brass,"Action,Adventure,Drama,Mystery,Mystery",100,,8,Corey Allen
5310,Who Framed Roger Rabbit,"Action,Adventure,Animation,Comedy,Kids,Family,Mystery,Mystery",104,70,441470,Robert Zemeckis
5311,Cruel But Necessary,"Comedy,Drama",97,,29,Saul Rubinek
5312,Sharky's Machine,"Action,Adventure,Mystery,Mystery",122,62,3432,Burt Reynolds
5313,Nickelodeon,Comedy,122,70,375,Peter Bogdanovich
5314,The Cable Guy,Comedy,96,56,470962,Ben Stiller
5315,Man in the Chair,"Comedy,Drama",107,74,925,Michael Schroeder
5316,The Last of His Tribe,"Drama,Television",90,78,286,"Harry Hool,Harry Hook"
5317,The Postman Always Rings Twice,"Drama,Mystery,Mystery",123,66,9785,Bob Rafelson
5318,Eyes of an Angel,"Drama,Television",91,70,1075,Robert Harmon
5319,Under Oath,"Action,Adventure,Drama,Mystery,Mystery",89,,76,Dave Payne
5320,Next Stop Wonderland,"Comedy,Drama,Romance",95,70,3844,Brad Anderson
5321,Who Framed Roger Rabbit,"Action,Adventure,Animation,Comedy,Kids,Family,Mystery,Mystery",104,70,441470,Robert Zemeckis
5322,Prime Risk,"Action,Adventure,Mystery,Mystery",100,60,18,Michael Farkas
5323,Sunset,"Action,Adventure,Comedy,Drama,Mystery,Mystery,Western",97,58,2672,Blake Edwards
5324,Second Thoughts,Romance,98,,4,Lawrence Turman
5325,Young Doctors in Love,Comedy,95,56,1538,Garry Marshall
5326,Pray TV,Drama,100,,6,Robert Markowitz
5327,Sharky's Machine,"Action,Adventure,Mystery,Mystery",122,62,3432,Burt Reynolds
5328,Death Hunt,"Action,Adventure,Drama",96,70,3618,"Peter Hunt,James Devis,Peter R. Hunt"
5329,Gideon's Trumpet,"Drama,Television",104,68,324,Robert E. Collins
5330,The Postman Always Rings Twice,"Drama,Mystery,Mystery",123,66,9785,Bob Rafelson
5331,Hero at Large,"Comedy,Drama",98,60,1293,Martin Davidson
5332,Nickelodeon,Comedy,122,70,375,Peter Bogdanovich
5333,Captains and the Kings,"Classics,Drama,Television",540,72,77,Allen Reisner
5334,Shallow Ground,"Horror,Mystery,Mystery",97,58,4548,Sheldon Wilson
5335,You Don't Mess With the Zohan,Comedy,113,62,410145,"Michael Barrett,Dennis Dugan"
5336,A Strange Course Of Events,Drama,100,,14,Raphal Nadjari
5337,Holy Rollers,Drama,89,60,3173,Kevin Asch
5338,World War Z,"Action,Adventure,Horror,Science Fiction,Fantasy",116,74,303871,Marc Forster
5339,World War Z,"Action,Adventure,Horror,Science Fiction,Fantasy",116,74,303871,Marc Forster
5340,Holy Rollers,Drama,89,60,3173,Kevin Asch
5341,Rx,"Action,Adventure,Drama,Mystery,Mystery",86,64,876,Ariel Vromen
5342,Princess,"Kids,Family,Science Fiction,Fantasy,Television,Romance",92,64,613,"Tali Shalom Ezer,Tali Shalom-Ezer"
5343,Shallow Ground,"Horror,Mystery,Mystery",97,58,4548,Sheldon Wilson
5344,Liebe bis in den Mord,,95,,0,Thomas Nennstiel
5345,Liebe bis in den Mord - Ein Alpenthriller,,90,,0,Thomas Nennstiel
5346,Felony,"Mystery,Mystery",107,62,4380,Matthew Saville
5347,Felony,"Mystery,Mystery",107,62,4380,Matthew Saville
5348,At the Earth's Core,"Action,Adventure,Art House,International,Cult Movies,Science Fiction,Fantasy",89,58,2833,Kevin Connor
5349,Sympathy for the Devil (One Plus One),"Documentary,Musical,Performing Arts,Special Interest,Television",110,68,3143,Jean-Luc Godard
5350,All the Way,"Comedy,Drama",96,62,106,Paul Goldman
5351,Witch Hunter,Horror,90,,43,Denis Paquet
5352,Kaleidoscope,"Comedy,Mystery,Mystery",102,62,96,Jack Smight
5353,Wonderwall,"Musical,Performing Arts,Romance",82,62,520,Joe Massot
5354,At the Earth's Core,"Action,Adventure,Art House,International,Cult Movies,Science Fiction,Fantasy",89,58,2833,Kevin Connor
5355,Popcorn,"Comedy,Drama",88,58,774,Darren Fisher
5356,Just Crazy Enough,Comedy,104,44,42,Lance McDaniel
5357,Sympathy for the Devil (One Plus One),"Documentary,Musical,Performing Arts,Special Interest,Television",110,68,3143,Jean-Luc Godard
5358,Salt and Pepper,"Action,Adventure,Classics,Comedy,Drama,Mystery,Mystery",101,58,123,Richard Donner
5359,Violent Playground,Drama,108,62,16,Basil Dearden
5360,The Brigand of Kandahar,"Action,Adventure",81,,3,John Gilling
5361,Cosh Boy (The Slasher),"Cult Movies,Drama,Mystery,Mystery",90,,18,Lewis Gilbert
5362,The Wolverine,"Action,Adventure",136,74,251681,James Mangold
5363,The Wolverine,"Action,Adventure",136,74,251681,James Mangold
5364,Unbroken,Drama,137,74,52795,Angelina Jolie
5365,Full Metal Jacket,"Action,Adventure,Drama",116,82,322637,Stanley Kubrick
5366,Sleeping Beauty,"Animation,Classics,Kids,Family,Science Fiction,Fantasy",75,68,427335,"Les Clark,Clyde Geronimi,Eric Larson,Wolfgang Reitherman"
5367,Lady and the Tramp,"Animation,Drama,Kids,Family",76,70,860599,"Hamilton Luske,Clyde Geronimi,Wilfred Jackson"
5368,Leaving Las Vegas,"Drama,Romance",112,72,56153,Mike Figgis
5369,Fly Jefferson Airplane,"Musical,Performing Arts,Special Interest",81,88,112,Bob Sarles
5370,Leaving Las Vegas,"Drama,Romance",112,72,56153,Mike Figgis
5371,Living Proof: HIV and the Pursuit of Happiness,"Documentary,Special Interest",72,,8,Kermit Cole
5372,Full Metal Jacket,"Action,Adventure,Drama",116,82,322637,Stanley Kubrick
5373,The Imagemaker,Drama,93,,30,Hal Weiner
5374,The Aristocats,"Animation,Comedy,Kids,Family,Musical,Performing Arts",78,66,273121,"Wolfgang Reitherman,Milt Kahl"
5375,Hell's Belles,"Action,Adventure,Classics,Drama",98,,18,Maury Dexter
5376,Sleeping Beauty,"Animation,Classics,Kids,Family,Science Fiction,Fantasy",75,68,427335,"Les Clark,Clyde Geronimi,Eric Larson,Wolfgang Reitherman"
5377,Lady and the Tramp,"Animation,Drama,Kids,Family",76,70,860599,"Hamilton Luske,Clyde Geronimi,Wilfred Jackson"
5378,Peter Pan,"Animation,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy",77,70,277402,"Wilfred Jackson,Clyde Geronimi,Hamilton Luske"
5379,Alice in Wonderland,"Animation,Classics,Comedy,Kids,Family,Science Fiction,Fantasy",75,68,573660,"Clyde Geronimi,Wilfred Jackson,Hamilton Luske"
5380,Look Who's Laughing,Comedy,79,,9,Allan Dwan
5381,Alice in Wonderland,"Animation,Classics,Comedy,Kids,Family,Science Fiction,Fantasy",75,68,573660,"Clyde Geronimi,Wilfred Jackson,Hamilton Luske"
5382,Entrapment,"Action,Adventure,Drama,Mystery,Mystery",113,60,204623,Jon Amiel
5383,The Young Poisoner's Handbook,"Comedy,Drama",106,74,2312,Benjamin Ross
5384,Miss Pettigrew Lives for a Day,"Comedy,Drama",92,70,81363,Bharat Nalluri
5385,A Royal Night Out,"Art House,International,Drama,Mystery,Mystery,Romance",97,68,3545,Julian Jarrold
5386,Still Life,Drama,87,76,1780,Uberto Pasolini
5387,A Royal Night Out,"Art House,International,Drama,Mystery,Mystery,Romance",97,68,3545,Julian Jarrold
5388,Prince and the Pauper,"Action,Adventure",,64,2384,Giles Foster
5389,Entrapment,"Action,Adventure,Drama,Mystery,Mystery",113,60,204623,Jon Amiel
5390,The Bad Mother's Handbook,"Comedy,Drama,Television",70,74,671,Robin Shepperd
5391,Onegin,"Art House,International,Drama,Musical,Performing Arts,Romance",106,72,5830,Martha Fiennes
5392,A Christmas Carol,"Drama,Science Fiction,Fantasy",95,64,63045,David Hugh Jones
5393,Vroom,"Drama,Romance",89,60,95,Beeban Kidron
5394,The Young Poisoner's Handbook,"Comedy,Drama",106,74,2312,Benjamin Ross
5395,Salome's Last Dance,"Comedy,Drama",113,76,554,Ken Russell
5396,Extremities,"Drama,Mystery,Mystery",95,68,1263,Robert M. Young
5397,Girl with Green Eyes,"Art House,International,Classics,Drama,Romance",91,74,174,Desmond Davis
5398,The Quare Fellow,"Classics,Drama",85,70,70,Arthur Dreifuss
5399,Deadly Weapon,"Action,Adventure,Art House,International,Science Fiction,Fantasy",89,,32,Michael Miner
5400,Trailer Park of Terror,Horror,91,58,1626,Steven Goldmann
5401,Transformations,"Horror,Mystery,Mystery,Science Fiction,Fantasy",84,,25,Jay Kamen
5402,Extremities,"Drama,Mystery,Mystery",95,68,1263,Robert M. Young
5403,Girl with Green Eyes,"Art House,International,Classics,Drama,Romance",91,74,174,Desmond Davis
5404,The Quare Fellow,"Classics,Drama",85,70,70,Arthur Dreifuss
5405,A War (Krigen),Drama,115,76,1612,Tobias Lindholm
5406,The Young Messiah,Drama,103,72,5804,Cyrus Nowrasteh
5407,The Ridiculous 6,"Comedy,Western",119,48,2716,Frank Coraci
5408,Regression,"Drama,Mystery,Mystery",106,50,7544,Alejandro Amenbar
5409,A Perfect Day,"Art House,International,Drama",106,64,1318,Fernando Len de Aranoa
5410,Sisters,"Comedy,Drama",123,66,39929,Jason Moore
5411,In the Heart of the Sea,"Action,Adventure,Drama",121,68,40021,Ron Howard
5412,Love,"Art House,International,Drama",130,58,2821,Gaspar No
5413,Beasts of No Nation,Drama,120,84,7250,Cary Joji Fukunaga
5414,Foxcatcher,Drama,130,70,56774,Bennett Miller
5415,The Age of Adaline,"Drama,Science Fiction,Fantasy",112,74,38065,Lee Toland Krieger
5416,Steve Jobs: Man in the Machine,Documentary,120,68,5366,Alex Gibney
5417,The 33,Drama,120,70,10703,Patricia Riggen
5418,Child 44,"Drama,Mystery,Mystery",137,62,11708,Daniel Espinosa
5419,Grandma,Comedy,82,70,13760,Paul Weitz
5420,Magic Mike XXL,Comedy,115,68,34708,Gregory Jacobs
5421,Paddington,"Comedy,Kids,Family",96,80,48284,Paul King
5422,The Theory of Everything,Drama,123,80,74565,James Marsh
5423,Boyhood,Drama,165,80,87048,Richard Linklater
5424,The Gambler,"Drama,Mystery,Mystery",101,56,23641,Rupert Wyatt
5425,White Bird in a Blizzard,"Comedy,Drama,Mystery,Mystery",91,62,6160,Gregg Araki
5426,Rosewater,Drama,103,72,13427,Jon Stewart
5427,The Farm (La Granja),"Art House,International,Drama",90,76,7,Angel Manuel Soto
5428,Victor,Drama,105,,0,Brandon Dickerson
5429,Yo Soy Un Poltico,"Art House,International,Comedy",90,,3,Javier Colon
5430,Jurassic Park,"Action,Adventure,Mystery,Mystery,Science Fiction,Fantasy",126,72,1067084,Steven Spielberg
5431,Mortdecai,"Action,Adventure",106,52,25109,David Koepp
5432,Ghost Town,"Comedy,Documentary,Science Fiction,Fantasy,Special Interest",102,66,432723,David Koepp
5433,The Paper,"Comedy,Documentary,Drama",112,64,7214,Ron Howard
5434,Indiana Jones 5,,,,271,Steven Spielberg
5435,Spider-Man,"Action,Adventure,Mystery,Mystery,Science Fiction,Fantasy",121,66,34294666,Sam Raimi
5436,Brilliance,"Mystery,Mystery,Science Fiction,Fantasy",,,195,Julius Onah
5437,Jack Ryan: Shadow Recruit,"Action,Adventure,Drama,Mystery,Mystery",105,68,64500,Kenneth Branagh
5438,Premium Rush,"Action,Adventure,Drama,Mystery,Mystery",90,70,131978,David Koepp
5439,Angels & Demons,"Drama,Mystery,Mystery",139,68,531186,Ron Howard
5440,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure",122,66,1319203,Steven Spielberg
5441,War of the Worlds,"Action,Adventure,Science Fiction,Fantasy",117,58,32518096,Steven Spielberg
5442,Stir of Echoes,"Horror,Mystery,Mystery",99,68,64809,David Koepp
5443,Secret Window,"Drama,Mystery,Mystery",95,66,428730,David Koepp
5444,Mission: Impossible,"Action,Adventure,Mystery,Mystery",110,66,866059,Brian DePalma
5445,The Trigger Effect,"Action,Adventure,Drama,Mystery,Mystery",95,60,2427,David Koepp
5446,Carlito's Way,Drama,145,76,124125,Brian DePalma
5447,The Paper,"Comedy,Documentary,Drama",112,64,7214,Ron Howard
5448,Jurassic Park,"Action,Adventure,Mystery,Mystery,Science Fiction,Fantasy",126,72,1067084,Steven Spielberg
5449,I Come in Peace,"Action,Adventure,Horror,Mystery,Mystery,Science Fiction,Fantasy",92,58,4582,Craig R. Baxley
5450,The Shadow,"Action,Adventure,Mystery,Mystery,Science Fiction,Fantasy",108,54,32110,Russell Mulcahy
5451,Death Becomes Her,"Comedy,Science Fiction,Fantasy",103,60,173686,Robert Zemeckis
5452,Toy Soldiers,"Action,Adventure,Drama,Mystery,Mystery",112,60,39355,"Daniel Petrie Sr.,Daniel Petry,Daniel Petrie Jr."
5453,Bad Influence,"Drama,Mystery,Mystery",105,62,4161,Curtis Hanson
5454,Apartment Zero,"Drama,Mystery,Mystery",124,70,1921,Martin Donovan
5455,Page Eight,"Drama,Mystery,Mystery",105,70,1310,David Hare
5456,A Monster Calls,"Comedy,Drama,Science Fiction,Fantasy",108,,9461,J.A. Bayona
5457,Chalet Girl,"Art House,International,Comedy",97,66,8282,Phil Traill
5458,The Theory of Everything,Drama,123,80,74565,James Marsh
5459,Collide,"Action,Adventure,Mystery,Mystery",99,50,1014,Eran Creevy
5460,Breathe In,"Drama,Romance",97,64,3624,Drake Doremus
5461,The Invisible Woman,Drama,111,62,6719,Ralph Fiennes
5462,Albatross,"Art House,International,Comedy,Drama",89,62,1309,Niall MacCormick
5463,Cheerful Weather For The Wedding,"Comedy,Drama",95,54,475,Donald Rice
5464,Hysteria,"Comedy,Drama",99,66,14445,Tanya Wexler
5465,Like Crazy,"Drama,Romance",90,68,19029,Drake Doremus
5466,Page Eight,"Drama,Mystery,Mystery",105,70,1310,David Hare
5467,Chalet Girl,"Art House,International,Comedy",97,66,8282,Phil Traill
5468,Cemetery Junction,Comedy,95,68,13651,"Ricky Gervais,Stephen Merchant"
5469,Soulboy,"Art House,International,Comedy,Drama,Musical,Performing Arts",82,62,431,Shimmy Marcus
5470,Northanger Abbey,"Art House,International,Comedy,Drama,Television,Romance",86,78,6124,Jon Jones
5471,Chri,"Art House,International,Drama,Romance",92,60,13281,Stephen Frears
5472,Flashbacks of a Fool,Drama,114,66,3546,"Ballie Walsh,Baillie Walsh"
5473,Brideshead Revisited,Drama,133,64,21798,Julian Jarrold
5474,Masterpiece Classic,"Drama,Special Interest",145,78,500,Jon Jones
5475,Breathe In,"Drama,Romance",97,64,3624,Drake Doremus
5476,Serena,Drama,109,50,13291,Susanne Bier
5477,Werewolf: The Beast Among Us,"Horror,Special Interest",93,60,700,Louis Morneau
5478,Hrtia va fi albastr (The Paper Will Be Blue),"Action,Adventure,Art House,International,Drama",95,74,537,Radu Muntean
5479,Serena,Drama,109,50,13291,Susanne Bier
5480,Werewolf: The Beast Among Us,"Horror,Special Interest",93,60,700,Louis Morneau
5481,Outbound,"Art House,International,Drama",87,74,30,Bogdan George Apetri
5482,Hrtia va fi albastr (The Paper Will Be Blue),"Action,Adventure,Art House,International,Drama",95,74,537,Radu Muntean
5483,Chocolat,"Art House,International,Drama",110,72,63,Roschdy Zem
5484,Good People,"Drama,Mystery,Mystery",90,52,4651,Henrik Ruben Genz
5485,Micmacs (Micmacs  tire-larigot),"Art House,International,Comedy",105,74,10877,Jean-Pierre Jeunet
5486,La pirogue,"Art House,International,Drama",87,68,179,Moussa Tour
5487,Chocolat,"Art House,International,Drama",110,72,63,Roschdy Zem
5488,Samba,"Comedy,Drama,Musical,Performing Arts",106,66,1277,"Olivier Nakache,Eric Toledano"
5489,"Mune, Le Gardien De La Lune",Animation,90,74,76,"Alexandre Heboyan,Benot Philippon"
5490,On the Other Side of the Tracks,Comedy,96,54,219,David Charhon
5491,L'cume des jours (Mood Indigo),"Art House,International,Comedy,Science Fiction,Fantasy,Romance",94,66,3497,Michel Gondry
5492,Candy Store,Drama,,,69,Stephen Gaghan
5493,La pirogue,"Art House,International,Drama",87,68,179,Moussa Tour
5494,Mais qui a retu Pamela Rose?,Comedy,91,54,82,"Kad Merad,Olivier Baroux"
5495,The Intouchables,"Art House,International,Comedy,Drama,Special Interest",112,86,44336,"Olivier Nakache,Eric Toledano"
5496,Les Seigneurs,"Comedy,Sports,Fitness",97,50,171,Olivier Dahan
5497,Les Tuche,Comedy,95,54,342,Olivier Baroux
5498,Micmacs (Micmacs  tire-larigot),"Art House,International,Comedy",105,74,10877,Jean-Pierre Jeunet
5499,"Allez, Raconte","Animation,Kids,Family",77,,7,Jean-Christophe Roger
5500,Lascars (Round Da Way),"Animation,Art House,International,Comedy",96,70,337,"Albert Pereira-Lazaro,Emmanuel Klotz"
5501,Envoyes tres speciaux (Special Correspondents),"Art House,International,Comedy",93,52,157,Frdric Auburtin
5502,Nos jours heureux,"Art House,International,Comedy",103,78,2482,"Olivier Nakache,Eric Toledano"
5503,La Loi de Murphy,"Comedy,Drama",94,56,46,Christophe Campos
5504,Safari,"Art House,International,Comedy",101,38,252,Olivier Baroux
5505,Tellement proches,"Art House,International,Comedy",102,66,219,"Olivier Nakache,Eric Toledano"
5506,King Guillaume,Comedy,85,48,204,Pierre-Franois Martin-Laval
5507,Samouras (Samuris)(Samurai),"Action,Adventure",90,48,195,Giordano Gederlini
5508,Courted (L'hermine),"Art House,International,Comedy,Drama",98,64,28,Christian Vincent
5509,Mifune's Last Song (Mifune) (Mifunes sidste sang),"Art House,International,Comedy,Drama,Romance",98,76,1905,"Sren Kragh-Jacobsen,Soren Kragh-Jaconsen"
5510,The Duke Of Burgundy,"Drama,Romance",106,70,3155,Peter Strickland
5511,Efter brylluppet (After the Wedding),"Art House,International,Drama",119,74,83850,Susanne Bier
5512,The Duke Of Burgundy,"Drama,Romance",106,70,3155,Peter Strickland
5513,La fille de Brest,"Art House,International,Drama",128,,0,Emmanuelle Bercot
5514,Courted (L'hermine),"Art House,International,Comedy,Drama",98,64,28,Christian Vincent
5515,Kapgang,"Art House,International,Drama",108,60,25,Niels Arden Oplev
5516,With Your Permission (Til dden os skiller),"Action,Adventure,Art House,International,Comedy",100,60,119,Paprika Steen
5517,Parterapi,Comedy,,,6,"Rasmus Bjerg,Kenneth Kainz"
5518,"Above the Street, Below the Water (Over gaden under vandet)","Art House,International,Drama",100,62,16,Charlotte Sieling
5519,Bl mnd (Take the Trash),"Art House,International,Comedy",90,66,237,Rasmus Heide
5520,Villa Paranoia,"Art House,International",,74,103,Erik Clausen
5521,With Your Permission (Til dden os skiller),"Action,Adventure,Art House,International,Comedy",100,60,119,Paprika Steen
5522,Old New Borrowed and Blue,Comedy,,,5,
5523,"Old, New, Borrowed and Blue (Se til venstre, der er en Svensker)","Comedy,Drama,Romance",92,68,156,Natasha Arthy
5524,Fakiren fra Bilbao (The Fakir),"Action,Adventure,Art House,International,Kids,Family,Science Fiction,Fantasy",87,,8,Peter Flinth
5525,Villa Paranoia,"Art House,International,Drama",110,76,313,Erik Clausen
5526,Mirakel (Miracle),"Art House,International,Comedy,Drama,Musical,Performing Arts",90,58,57,Natasha Arthy
5527,Mifune's Last Song (Mifune) (Mifunes sidste sang),"Art House,International,Comedy,Drama,Romance",98,76,1905,"Sren Kragh-Jacobsen,Soren Kragh-Jaconsen"
5528,Den Eneste ene (The One and Only),"Art House,International,Comedy,Cult Movies,Drama",100,80,720,Susanne Bier
5529,Let's Get Lost,Drama,92,62,51,Jonas Elmer
5530,360,"Drama,Romance",115,56,4230,Fernando Meirelles
5531,11:14,"Comedy,Drama,Mystery,Mystery",86,72,23439,Greg Marcks
5532,The Laramie Project,Drama,95,76,7202,Moises Kaufman
5533,Gotti: Three Generations,"Comedy,Drama",,90,1488,Barry Levinson
5534,3:10 to Yuma,"Action,Adventure,Drama,Western",122,76,393437,James Mangold
5535,Lone Survivor,"Action,Adventure,Drama",122,84,112335,Peter Berg
5536,National Theatre Live: A Streetcar Named Desire,Special Interest,180,94,50,Benedict Andrews
5537,Ain't Them Bodies Saints,Drama,105,68,11835,David Lowery
5538,Kill Your Darlings,"Drama,Mystery,Mystery,Romance",100,68,18720,John Krokidas
5539,Rampart,"Action,Adventure,Drama,Mystery,Mystery",107,56,12192,Oren Moverman
5540,The Grey,"Action,Adventure,Drama",118,70,164323,Joe Carnahan
5541,360,"Drama,Romance",115,56,4230,Fernando Meirelles
5542,Contraband,"Action,Adventure,Mystery,Mystery",109,70,69788,Baltasar Kormkur
5543,Here,Drama,120,64,3502,Braden King
5544,Strings,"Drama,Romance",98,66,8,"Mark Dennis,Ben Foster"
5545,The Messenger,"Drama,Romance",113,72,21396,Oren Moverman
5546,Pandorum,"Action,Adventure,Horror,Science Fiction,Fantasy",94,62,104518,Christian Alvart
5547,Birds of America,"Comedy,Drama",85,62,2471,Craig Lucas
5548,I Want Candy,Comedy,90,58,7702,Stephen Surjik
5549,3:10 to Yuma,"Action,Adventure,Drama,Western",122,76,393437,James Mangold
5550,X-Men: The Last Stand,"Action,Adventure,Science Fiction,Fantasy",87,72,1072412,Brett Ratner
5551,30 Days of Night,"Horror,Mystery,Mystery",113,64,458559,David Slade
5552,Hostage,"Drama,Mystery,Mystery",73,66,212269,Florent Emilio Siri
5553,The Punisher,"Action,Adventure,Drama",123,64,267594,Jonathan Hensleigh
5554,11:14,"Comedy,Drama,Mystery,Mystery",86,72,23439,Greg Marcks
5555,Northfork,"Drama,Science Fiction,Fantasy",103,68,4724,"Michael Polish,Mark Polish"
5556,The Laramie Project,Drama,95,76,7202,Moises Kaufman
5557,Tiptoes,"Art House,International,Comedy,Drama",91,50,3260,Matthew Bright
5558,Bang Bang You're Dead,"Drama,Television",87,80,8295,Guy Ferland
5559,Kounterfeit,"Drama,Mystery,Mystery",86,54,164,John Asher
5560,Get Over It,"Comedy,Romance",87,58,51878,Tommy O'Haver
5561,I've Been Waiting for You,"Horror,Mystery,Mystery,Television",90,68,815,Christopher Leitch
5562,Bridge of Spies,"Drama,Mystery,Mystery",135,80,63419,Steven Spielberg
5563,A Hologram for the King,Drama,90,72,9471,Tom Tykwer
5564,Alma,"Drama,Special Interest",17,,1,Paul Joseph (VIII) 
5565,Alma,"Drama,Special Interest",17,,1,Paul Joseph (VIII) 
5566,The Talented Mr. Ripley,"Drama,Mystery,Mystery",139,68,130945,Anthony Minghella
5567,The Talented Mr. Ripley,"Drama,Mystery,Mystery",139,68,130945,Anthony Minghella
5568,Harry Potter and the Half-Blood Prince,"Action,Adventure,Drama,Kids,Family,Mystery,Mystery,Science Fiction,Fantasy",154,76,1556819,David Yates (II)
5569,Nowhere Boy,Drama,98,72,41074,Sam Taylor-Johnson
5570,The Other Man,Drama,80,50,4498,Richard Eyre
5571,On a Clear Day,"Comedy,Drama",92,68,12451,Gaby Dellal
5572,Son of Rambow,Comedy,95,72,62506,Garth Jennings
5573,Their Finest,,110,,0,Lone Scherfig
5574,Eliminate: Archie Cookson,"Comedy,Mystery,Mystery",91,,1,Robin Holder
5575,We're Doomed! The Dad's Army Story,Drama,60,,0,Steve Bendelack
5576,The Eagle,"Action,Adventure,Classics,Drama",114,62,42448,Kevin Macdonald
5577,Nowhere Boy,Drama,98,72,41074,Sam Taylor-Johnson
5578,Harry Potter and the Half-Blood Prince,"Action,Adventure,Drama,Kids,Family,Mystery,Mystery,Science Fiction,Fantasy",154,76,1556819,David Yates (II)
5579,The Other Man,Drama,80,50,4498,Richard Eyre
5580,Quantum of Solace,"Action,Adventure,Drama,Mystery,Mystery",105,68,430971,Marc Forster
5581,Son of Rambow,Comedy,95,72,62506,Garth Jennings
5582,The Libertine,Drama,114,64,70853,Laurence Dunmore
5583,The Girl in the Caf (The Girl in the Cafe),"Comedy,Drama,Television,Romance",94,76,7106,David Yates (II)
5584,Guilty (Talvar),"Art House,International,Drama,Mystery,Mystery",132,82,450,Meghna Gulzar
5585,The Lunchbox,"Drama,Romance",104,82,15195,Ritesh Batra
5586,Haider,"Kids,Family",124,82,1110,Vishal Bhardwaj
5587,Such a Long Journey,Drama,113,70,643,Sturla Gunnarsson
5588,Madaari,Drama,133,72,75,Nishikant Kamat
5589,Guilty (Talvar),"Art House,International,Drama,Mystery,Mystery",132,82,450,Meghna Gulzar
5590,Jazbaa,"Action,Adventure,Drama",,54,129,Sanjay Gupta
5591,Piku,"Art House,International,Comedy,Drama",135,74,1246,Shoojit Sircar
5592,Haider,"Kids,Family",124,82,1110,Vishal Bhardwaj
5593,The Lunchbox,"Drama,Romance",104,82,15195,Ritesh Batra
5594,Siddharth,Drama,96,76,368,Richie Mehta
5595,Qissa: The Ghost Is A Lonely Traveller,"Art House,International,Drama,Kids,Family",109,68,33,Anup Singh
5596,Gunday,"Action,Adventure,Art House,International,Drama,Romance",153,22,1883,Ali Abbas Zafar
5597,D-day,"Action,Adventure,Drama,Mystery,Mystery",154,70,351,Nikhil Advani
5598,Saheb Biwi Aur Gangster Returns,"Action,Adventure",,60,19,Tigmanshu Dhulia
5599,Paan Singh Tomar,"Action,Adventure,Drama",135,82,545,Tigmanshu Dhulia
5600,Chillar Party,"Art House,International,Comedy,Kids,Family",130,78,265,"Nitesh Tiwari,Vikas Bahl"
5601,7 Khoon Maaf,"Drama,Mystery,Mystery",137,66,397,"Vishal Bharadwaj,Vishal Bhardwaj"
5602,Yeh Saali Zindagi,"Art House,International,Drama,Mystery,Mystery",130,72,225,Sudhir Mishra
5603,Knock Out,"Action,Adventure,Art House,International",155,66,166,Mani Shankar
5604,Hisss,"Horror,Mystery,Mystery,Science Fiction,Fantasy",98,44,344,Jennifer Chambers Lynch
5605,Bhopal,"Art House,International,Drama,Mystery,Mystery",,,92,Zachary Coffin
5606,Billu,"Art House,International,Comedy",137,64,3756,Priyadarshan
5607,New York,"Action,Adventure,Art House,International,Drama",150,72,3393,Kabir Khan
5608,Gumnaam: The Mystery,"Art House,International",,,10,Neeraj Pathak
5609,"New York, I Love You","Comedy,Drama",110,58,120463,"Shunji Iwai,Yvan Attal,Natalie Portman,Allen Hughes,Fatih Akin,Shekhar Kapur,Joshua Marston,Jiang Wen,Brett Ratner,Randy Balsmeyer,Mira Nair,Andrey Zvyagintsev,Randall Balsmeyer"
5610,Slumdog Millionaire,"Drama,Romance",121,80,1154348,Danny Boyle
5611,Krazzy 4,"Art House,International,Comedy",115,52,2614,Jaideep Sen
